disease_name,gene_name
ovarian clear cell cystadenocarcinoma,VEGFA; TUBB6; TOP1MT; TUBB; TUBB3; TUBB1; TUBB4B; MTOR; TUBB4A; CSF3R; TUBB2A; TUBB2B; EEF2; TUBB8; IL2RB; IL2RA
ovarian mucinous adenocarcinoma,TUBB6; TUBB1; PARP2; TUBB2A; VEGFA; TUBB2B; PARP1; TUBB4B; PARP3; TUBB4A; TUBB; TUBB3; TUBB8
ovarian mucinous cystadenocarcinoma,TUBB2B; TUBB; MTOR; CSF3R; IL2RA; EEF2; TUBB1; TUBB4A; VEGFA; TOP1MT; TUBB4B; IL2RB; TUBB2A; TUBB6; TUBB3; TUBB8
ovarian neoplasm,FLT4; FGFR1; HDAC6; ITK; TOP2A; TUBB2A; TUBB2B; PRIM2; FGFR4; RRM1; PDCD1; POLD3; TUBB4A; POLD2; HDAC1; PARP1; POLE3; CSF1R; TUBB4B; TUBB3; POLA2; FGFR3; TUBB1; FLT1; MSLN; VEGFA; HBEGF; PARP2; KIT; ATR; POLD4; TUBB6; POLE; MUC16; LCK; TUBB; PRIM1; PARP3; POLD1; FGFR2; POLE2; POLA1; PDGFRB; KDR; PDGFRA; ERBB2; HDAC3; TOP1MT; HDAC2; TUBB8
ovarian serous adenocarcinoma,TUBB1; PARP2; TUBB2B; TUBB6; TUBB; PARP3; VEGFA; TUBB2A; TUBB8; TUBB4A; PARP1; TUBB4B; TUBB3
ovarian serous cystadenocarcinoma,NDUFB2; NDUFC1; GPD2; NDUFB3; NDUFA10; IL2RA; TUBB2A; NDUFA9; NDUFS6; NDUFB9; NDUFV3; NDUFB8; NDUFV1; NDUFS5; NDUFB1; NDUFA13; TUBB4B; MT-ND2; MT-ND1; NDUFS3; NDUFAB1; NDUFS1; VEGFA; NDUFA2; NDUFB10; NDUFB11; NDUFAF2; NDUFA3; NDUFA11; NDUFV2; NDUFA4L2; TUBB; TUBB3; IL2RB; NDUFS8; NDUFS7; NDUFAF4; NDUFA5; NDUFB5; TUBB2B; NDUFS4; NDUFB6; EEF2; TOP1MT; MT-ND5; MT-ND3; NDUFA7; NDUFB4; NDUFB7; TUBB1; TUBB4A; NDUFA8; CSF3R; NDUFA1; NDUFAF1; NDUFC2; NDUFS2; TUBB6; NDUFAF3; NDUFA12; NDUFA6; NDUFA4; MT-ND6; MTOR; MT-ND4; MT-ND4L; TUBB8
overactive bladder,POLD1; PRIM2; VKORC1; CHRM1; POLE; POLD3; POLE2; POLA1; ADRB3; PRIM1; POLA2; POLE3; POLD4; POLD2; SNAP25; CHRM3; CHRM2
pain,GABRA1; ADRB1; PTGER3; PTGS2; MGLL; OPRK1; ACHE; GABRP; PTGS1; GABRE; SLC6A2; GABRA4; MAPK14; GABRG2; IL1R1; FAAH; CNR1; ADRA1A; ADORA2A; SCN1A; TRPM8; ADRA2A; GABRA2; CACNA1D; AVPR1A; GABRB3; SCN11A; MTNR1A; ADRB2; SCN9A; ADRA1B; PDE3A; GRIN1; OXTR; GRIN2A; SCN5A; ADRA2C; GABRA5; GABRD; ADRB3; GRIN3A; GRIN2B; ADRA2B; ADORA3; SCN4A; GABRA3; ATP1A2; CACNA1S; P2RX7; HTR2A; GRIN2D; SLC6A4; OPRM1; PDE10A; NR3C1; GRIN3B; OPRD1; AVPR2; NGF; SCN2A; THRB; SCN3A; GRIN2C; GABRG1; GABRB1; ATP1A1; GABRG3; PDE4B; SCN10A; SCN8A; AVPR1B; PDE4A; TRPA1; PDE4C; PDE4D; THRA; SNAP25; ATP1A4; MTNR1B; SCN7A; PDE5A; GABRA6; CACNA2D1; ADORA1; AR; ADORA2B; ADRA1D; CNR2; TRPV1; GABRQ; CACNA1F; ATP1A3; ATP4A; GNRHR; OPRL1; GABRB2; CACNA1C; GRM5; HRH1
pancreatic adenocarcinoma,FGR; NDUFAB1; FYN; RRM2B; POLD3; ABL1; IL2RB; POLE2; POLD2; NDUFC1; PDGFRB; GPD2; IL1R1; CD274; TNFRSF10B; CXCR4; FLT3; CDK2; SRMS; MAP2K2; SMO; BLK; TUBB2A; IGF1R; EML4; POLE3; IL6R; NDUFAF2; NDUFB8; CDK1; HDAC3; TUBB6; YES1; TYMS; POLE; NPM1; TIGIT; LCK; PRKD1; NDUFA12; NDUFA4L2; NDUFA13; PRIM1; CSF2RA; MT-ND6; MT-ND1; TOP1; PSENEN; MUC5AC; LYN; TUBB3; TUBB8; NDUFA7; POLA2; PRKCH; FLT4; POLD1; PRKCQ; FGFR3; RARB; FKBP1A; TGFB2; TUBB1; POLA1; AKT2; PRKD3; HDAC1; APH1A; NDUFA1; DNMT1; PDGFRA; NT5E; NDUFB5; TUBB2B; PRIM2; IL2RG; KIT; NDUFS2; NDUFV3; CTLA4; NDUFS4; RET; WEE1; RRM1; NDUFV1; RARG; POLD4; NDUFAF3; NDUFA6; PDCD1; SRC; MT-ND4; BTK; NDUFS1; FAP; PSEN1; HDAC6; NDUFB7; CD40; HCK; FLT1; MSLN; TGFB1; NDUFS8; FRK; NDUFS7; AKT3; TGFB3; NDUFAF4; KDR; ADORA2A; NDUFA5; PARP2; NDUFA2; CDK7; IL2RA; IL6; CDK9; NDUFAF1; APH1B; PDE5A; EPHA2; PSEN2; NDUFB11; NDUFB9; NDUFC2; PRKCA; BRAF; PRKCI; NDUFB6; CTNNB1; NDUFS5; ALK; PRKCE; NDUFA11; NDUFB1; BCR; TUBB; HDAC2; MT-ND2; MT-ND5; MT-ND3; CREBBP; NDUFB4; PRKCZ; NDUFB2; TUBB4A; CDK6; ALDH2; VEGFA; NR3C1; NDUFB3; NDUFA8; DNMT3A; PRKCG; NDUFA10; RARA; RAF1; CDK4; NDUFA9; NDUFB10; PDPK1; RPTOR; AKT1; PARP1; NDUFS6; EGFR; CHEK1; NCSTN; PRKCD; CDK5; PRKCB; MLST8; MAP2K1; ADORA2B; NDUFA3; NDUFV2; CSF1R; GAS6; SEMA4D; TUBB4B; NDUFA4; TLR7; MTOR; MT-ND4L; NDUFS3; TLR9
pancreatic carcinoma,SCN4A; POLA2; PRKCH; PARP3; SPHK2; FGFR2; PTGS2; GSK3B; TGFB2; MAPK1; TUBB1; POLA1; IKBKB; IMPDH1; POLD2; CCKBR; METAP2; VDR; GPD2; FN1; PRKD3; HDAC1; CCN2; CD274; PTK2B; PIK3CA; FLT3; NDUFAF4; KDR; SMO; NDUFA5; DLL4; PARP2; RAF1; EPHA7; CDK4; TUBB2B; NDUFA9; CUL4A; SSTR1; NDUFB10; PDPK1; NPEPPS; ERBB2; NDUFS6; PRIM2; EPHB1; FZD7; KIT; SSTR5; CCKAR; HDAC11; METAP1; NDUFAF2; NDUFB6; RET; NDUFB8; RRM1; DDB1; MAP2K1; IL13; PTK2; PIK3CD; LVRN; POLD4; RNPEP; TYMS; POLE; IMPDH2; NDUFAF3; ERBB4; MUC16; CSF1R; EPHB3; EPHA10; PRKD1; NDUFA13; PDCD1; TUBB; HDAC2; TLR7; SRC; PRIM1; MT-ND5; MT-ND4; MT-ND1; NDUFS3; CSNK1E; DHFR; TLR9; TUBB3; TUBB8; NDUFAB1; HGF; FLT4; EPHA3; POLD1; NDUFB4; NOTCH3; ARAF; JAK2; RBX1; HDAC10; PTK6; MSLN; MAPK3; TUBB4A; ATP4A; GSK3A; HDAC5; NDUFS8; VEGFA; CRBN; IL1R1; DNMT3A; CXCR4; DNPEP; NDUFA1; PRKCG; MAP2K2; DNMT1; TOP2A; PPARG; CHRM3; EPHB2; NDUFB5; SCN2A; TUBB2A; NDUFAF1; ESR2; SLC5A2; PARP1; SCN1A; EGFR; HDAC8; NDUFB9; CHEK1; EDNRA; SCN3A; NDUFS2; FGFR4; JAK1; FZD5; NDUFS4; ERAP1; ANPEP; SCN11A; FNTA; NDUFA3; METAP1D; TUBB6; NDUFV2; CHRM2; SCN10A; TUBB4B; XPNPEP3; EPHB4; TXNRD1; TOP1; MT-ND4L; LAP3; NDUFS1; RRM2B; HDAC7; FGFR3; EPHA8; POLD3; FGFR1; KEAP1; EPHA6; HDAC6; HCK; TGFB1; CDK6; MET; XPNPEP1; NDUFC1; LNPEP; PDGFRB; NFE2L2; EPHA4; SERPINC1; NDUFB3; CSF3R; TGFB3; TNFRSF10B; NDUFA2; RARA; PDGFRA; EDNRB; SCN7A; ENPEP; IGF1R; AGTR1; EPHA1; NDUFB11; AOPEP; POLE3; NDUFC2; BRAF; NDUFV3; PRKCI; ERAP2; PRKCB; AXL; NDUFV1; SCN9A; PRKCE; NDUFA11; FZD8; CD19; SSTR2; NDUFB1; NDUFA12; MUC1; CSF2RA; MT-ND6; AGER; NPEPL1; LYN; FNTB; NDUFA7; HDAC9; ERBB3; PRKCQ; PRKCZ; HDAC4; RARB; FKBP1A; NDUFB2; ESR1; ABL1; NDUFB7; POLE2; CD40; FLT1; EPHB6; TGFBR1; NDUFS7; NDUFA8; TEK; XPNPEP2; CDK2; NDUFA10; KRAS; NOTCH2; RNPEPL1; EPHA2; EPHA5; PRKCA; FZD1; GART; CTLA4; PRKCD; VKORC1; NDUFS5; AR; HDAC3; RRM2; ATR; FZD2; SCN5A; NDUFA6; NDUFA4L2; BCR; DPYD; NDUFA4; SCN8A; MT-ND2; MT-ND3; MUC5AC; SSTR3
pancreatic ductal adenocarcinoma,HDAC7; FGFR1; MAPK1; POLE2; MAPK3; GSR; POLD2; HDAC5; PDGFRB; MAP2K2; PARP2; IDH1; PARP1; HDAC8; POLE3; CYP3A4; CYP3A7; JAK1; HDAC11; MAP2K1; POLD4; TUBB6; TYMS; PDCD1; DPYD; TLR7; PRIM1; TLR9; POLA2; POLD3; PTGS1; TUBB1; POLA1; VDR; CD274; BRDT; BRD4; AGTR1; PRIM2; EGFR; CXCR1; RRM1; HDAC3; TUBB3; CYP3A43; FLT4; PARP3; POLD1; HDAC4; PTGS2; JAK2; RBX1; HDAC10; FLT1; CDK6; VEGFA; CRBN; HDAC1; DNMT3A; FLT3; IL1B; KDR; CDK4; TUBB2B; CUL4A; KIT; BRAF; CTLA4; DDB1; POLE; CXCR2; TUBB4B; TUBB; TOP1; BRD2; HDAC9; FGFR3; HDAC6; TUBB4A; CYP3A5; CCR2; DNMT1; TOP2A; PDGFRA; TUBB2A; CCR5; PLK1; BRD3; PIK3CD; HDAC2; TUBB8
pancreatic neoplasm,FLT4; POLD1; FKBP1A; CD40; TUBB1; MSLN; PARP2; PDGFRA; PARP1; EEF2; TUBB4B; TUBB3; POLA2; TNC; POLA1; FLT1; RAF1; ERBB2; PRIM2; TYMS; TUBB; PRIM1; PARP3; POLD3; POLE2; TUBB4A; CEACAM5; TGFBR1; PDGFRB; CCR2; TUBB2A; TUBB2B; EGFR; POLE3; CHEK1; RET; RRM1; POLD4; TUBB6; AURKA; POLD2; FLT3; KDR; KIT; BRAF; PLK1; POLE; TOP1; TUBB8
pancreatic neuroendocrine tumor,KDR; SSTR4; SSTR1; SSTR5; SSTR2; SSTR3; FLT4; FLT3; KIT; RET; PDGFRB; FKBP1A; FLT1; PDGFRA; CSF1R
pancreatitis,PDE10A; PDE4D; PDE5A; CACNA1C; ADORA2B; PDE7B; PDE3A; PDE4A; PDE8A; CACNA1F; PDE4C; PDE1A; PLG; PDE6A; PDE6B; PDE6H; PDE3B; PDE1C; CACNA1D; PDE6G; CACNA1S; PDE6C; ADORA2A; PDE9A; PDE4B; PDE7A; PDE8B; PDE1B; PDE6D; KLKB1; PDE2A
panic disorder,GABRA1; GABRA6; GABRB3; GABRD; GABRQ; GABRG2; GABRB2; GABRP; GABRA4; GABRA2; GABRA3; GABRE; GABRG1; GABRB1; GABRG3; GABRA5
papillary renal cell carcinoma,FLT4; FLT1; PDGFRB; FLT3; BRAF; MET; VEGFA; RET; KDR; PDCD1; RAF1; KIT
papillary thyroid carcinoma,FLT4; FGFR3; KDR; RAF1; PDGFRA; MAP2K1; CSF1R; FGFR1; ITK; HRH2; ERBB2; KIT; BRAF; LCK; ARAF; ABL1; FLT1; PDGFRB; MAP2K2; BCR
parathyroid adenoma,ADRB1; SCN2A; SCN7A; SCN3A; SCN11A; ADRA1D; ADRA2C; SCN10A; ADRA1A; SCN1A; ADRA2A; SCN5A; SCN8A; ADRA2B; SCN4A; ADRB2; SCN9A; ADRA1B; ADRB3
partial epilepsy,SCN1A; CACNA2D1; GABRG1; SCN11A; SCN10A; SCN4A; GABRA3; GABRA1; GABRP; GABRA6; GABRB2; GABRB1; GABRB3; GABRG3; GABRD; SCN7A; GABRA2; SCN3A; SCN9A; SCN5A; GABRQ; GABRE; GABRA4; ALDH5A1; GABRG2; SCN2A; GABRA5; SCN8A
penile cancer,HDAC4; HDAC6; TGFB3; HDAC8; HDAC10; HDAC1; CD274; HDAC3; HDAC9; HDAC5; HDAC7; TGFB2; TGFB1; HDAC11; HDAC2
peripheral arterial disease,PTGS1; HMGCR; F10; TUBB6; ELN; TUBB2B; AGTR1; TUBB4B; TUBB8; GUCY1B1; PTGS2; TUBB4A; PPARG; SELP; TUBB1; CSF3R; nan; MAS1; TUBB2A; TUBB; TUBB3
peripheral neuropathy,PDE4A; TUBB4A; TUBB; PDE4D; TUBB2B; TUBB2A; TUBB1; PDE4C; TUBB6; PDE4B; TUBB4B; TUBB3; TUBB8
peritoneal neoplasm,FLT1; ITK; CDK4; RRM1; POLD4; TYMS; LCK; TUBB; TUBB8; PARP3; POLA1; PDGFRB; PARP2; TUBB2B; PARP1; TUBB6; TOP1MT; POLA2; FGFR3; POLE2; HBEGF; KDR; TOP2A; PDGFRA; TUBB2A; PRIM2; POLE3; TUBB4B; FLT4; POLD1; POLD3; FGFR1; TUBB1; TUBB4A; CDK6; POLD2; EGFR; KIT; CTLA4; POLE; CSF1R; PRIM1; TUBB3
peritoneum cancer,NDUFAB1; POLA2; NDUFS1; FLT4; HDAC7; PRKCQ; HDAC4; POLD3; HDAC6; NDUFB7; TUBB1; POLA1; FLT1; MSLN; POLD2; HDAC5; NDUFC1; VEGFA; ITK; PDGFRB; PRKD3; HDAC1; CSF3R; CD274; TUBA1B; PRKCG; NDUFA5; PARP2; NDUFA10; IL2RA; CDK4; NDUFB10; PRIM2; NDUFB11; KIT; IFNAR2; NDUFA3; PRKCE; HDAC3; POLD4; POLE; NDUFAF3; CSF1R; LCK; PRKD1; TOP1MT; BCR; TUBB4B; NDUFA4; PRIM1; MT-ND6; MT-ND3; MT-ND4; TUBB3; TUBB8; FYN; PARP3; POLD1; NDUFB4; PRKCZ; FGFR1; PTGS1; ABL1; RBX1; PSMB5; HCK; TUBB4A; CDK6; NDUFAF4; PDGFRA; NDUFB5; BLK; TUBB2A; CUL4A; ERBB2; PARP1; POLE3; TUBA3E; PRKCA; GART; PRKCI; CTLA4; PRKCB; RRM1; NDUFV1; CD52; TUBB6; NDUFA6; NDUFA13; PDCD1; SRC; FGR; PRKCH; FGFR3; PTGS2; TOP2B; FKBP1A; HDAC10; POLE2; NDUFS8; CRBN; GPD2; NDUFS7; NDUFB3; NDUFA8; CDK2; SRMS; TUBA4A; KDR; IDO1; TOP2A; TUBB2B; NDUFAF1; NDUFA9; PDPK1; EPHA2; NDUFS6; HDAC8; NDUFC2; NDUFS2; NDUFS4; TUBA1A; TUBA1C; EEF2; DDB1; MAP2K1; TYMS; MUC16; NDUFB1; NDUFA12; TUBB; TUBA3C; CSF2RA; MT-ND2; MT-ND5; MT-ND1; NDUFS3; DHFR; LYN; NDUFA7; HDAC9; NDUFB2; IL2RB; CD276; FRK; NDUFA1; MAP2K2; NDUFA2; TP53; IFNAR1; EGFR; NDUFB9; CHEK1; NDUFV3; HDAC11; PRKCD; NDUFAF2; NDUFB6; NDUFB8; NDUFS5; NDUFA11; YES1; NDUFV2; NDUFA4L2; HDAC2; MT-ND4L
persian gulf syndrome,NR3C1; GRIN3B; GRIN1; GRIN2A; TNF; PGR; GRIN2D; GRIN2C; GRIN3A; GRIN2B
plasma cell leukemia,FGFR2; PSMB5; GSR; POLD2; PRIM2; POLE3; RRM1; PRIM1; POLD1; FKBP1A; RBX1; NR3C1; DHFR; CD38; TOP2B; POLD3; POLE2; CRBN; KIF11; CUL4A; POLA2; POLA1; CSF3R; TOP2A; DDB1; POLD4; POLE; CSF2RA
plasmacytoma,CD274; MDM2; TP53; CRBN; CUL4A; PSMB5; NR3C1; CD74; RBX1; DDB1
polycystic ovary syndrome,NDUFAB1; NDUFB2; ESR1; NDUFB7; GNRHR; NDUFS8; GPD2; NDUFAF4; NDUFA5; NDUFA10; NDUFA2; NDUFB5; NDUFA9; NDUFC2; NDUFS2; NDUFAF2; NDUFB8; NDUFS5; AR; NDUFA11; NDUFAF3; NDUFV2; NDUFB1; NDUFA12; NDUFA13; ADRB3; MT-ND6; MT-ND1; NDUFS3; NDUFS1; NDUFC1; VDR; NDUFS7; NDUFB3; NDUFA1; PPARG; NDUFAF1; LHCGR; NDUFB11; NDUFS4; NDUFV1; MT-ND2; MT-ND4; MT-ND4L; NDUFA7; NDUFB4; PGR; NDUFA8; SLC5A2; NDUFB10; NDUFB9; NDUFA3; NDUFA6; NDUFA4L2; NDUFA4; MT-ND5; MT-ND3; NDUFS6; NR3C2; NDUFV3; NDUFB6; MC2R
polycythemia vera,JAK2; POLE2; POLD2; TOP2A; MDM2; IFNAR1; HDAC8; JAK1; HDAC3; HDAC9; ABL1; FLT3; NTRK2; RET; PIK3CD; POLD4; HDAC2; TXNRD1; CSNK1E; POLD3; HDAC6; HDAC10; HDAC5; CD274; NTRK3; TP53; PRIM2; POLE3; HDAC11; PRIM1; NTRK1; POLA2; HDAC7; POLD1; HDAC4; POLA1; HDAC1; IFNAR2; POLE
post operative nausea and vomiting,HTR1B; HTR7; DRD3; GABRA2; HTR6; GABRG1; HTR1D; GABRA3; NR3C1; HTR2C; HTR5A; HTR4; HTR3C; ADRA2C; HTR3E; ADRA2B; DRD4; HTR2A; HTR2B; DRD2; HTR3B; HTR3A; HTR1E; HTR1A; HTR1F; GABRG3; GABRA5; GABRA1; GABRG2; TACR1; ADRA2A; HTR3D
post-operative sign or symptom,GABRA1; KCNK2; GABRP; CHRM3; GABRA6; GABRA2; GABRG1; GABRB1; KCNK9; CHRM2; GABRG3; GABRA5; KCNK18; GABRQ; GABRA3; KCNK10; GABRA4; GABRG2; GLRA1; CHRM1; KCNK3; GABRD; GABRE; GABRB2; ADRA2A; GABRB3; ADRA2C; SLC6A2; SLC6A3; ADRA2B
post-traumatic stress disorder,SCN4A; SLC6A4; SCN1A; HTR2C; ADRA2A; GRIA4; SCN3A; SCN11A; SCN9A; SCN10A; ADRA2B; PGR; HTR2A; SLC6A2; GRIN3B; GRIA3; SCN2A; SCN7A; DRD2; ACE; GRM2; ADRA1B; ADRA1D; GRIN1; GRIN2A; SCN5A; ADRA2C; SCN8A; ADRB1; GRIN2D; NR3C1; CNR1; GRIA2; ADRA1A; ADRB2; OXTR; GRM3; GRIN2B; SLC6A3; GRIA1; GRIN2C; GRIN3A
postherpetic neuralgia,SCN1A; SCN5A; PTGS2; SCN4A; SCN11A; SCN8A; PTGS1; SCN2A; SCN7A; SCN3A; SCN9A; SCN10A
postmenopausal osteoporosis,GABRA1; GABRG3; VDR; GABRA2; FDPS; SOST; PTH1R; GABRA5; CALCR; GABRA3; GABRG2; TNFSF11; GABRG1
precursor B-cell acute lymphoblastic leukemia,POLA2; POLD2; RRM1; PRIM1; PRIM2; POLD4; POLD3; POLE2; POLA1; POLE3; POLE; POLD1
precursor T-cell lymphoblastic leukemia-lymphoma,HDAC6; TUBB1; NR3C1; TUBB6; TUBB2B; HDAC3; TUBB4A; DNMT1; TOP2A; TUBB4B; TUBB; HDAC2; TUBB3; HDAC1; DNMT3A; TUBB2A; DHFR; TUBB8
prediabetes syndrome,NDUFAB1; NDUFB2; NDUFC1; NDUFS8; NDUFAF4; NDUFB11; NDUFB9; CHRM1; NDUFA4L2; MT-ND4; NDUFS1; NDUFB4; NDUFB7; VDR; NDUFA8; NDUFA5; NDUFB5; NDUFS6; NDUFC2; NDUFB6; NDUFB8; NDUFS5; NDUFA11; NDUFV2; NDUFA12; NDUFA13; NDUFA4; MT-ND6; MT-ND2; MT-ND5; MT-ND1; GPD2; NDUFB3; NDUFA1; NDUFA10; NDUFA2; CHRM3; NDUFA9; NDUFB10; NDUFS2; NDUFV1; NDUFAF3; CHRM2; MT-ND3; MT-ND4L; NDUFS7; NDUFAF1; NDUFV3; NDUFAF2; NDUFS4; NDUFA3; NDUFB1; NDUFA6; NDUFS3; NDUFA7
preeclampsia,C5; CHRM3; AGTR1; ADRA2A; OXTR; ADRA2C; PTGS2; PTGS1; HMGCR; ADRA2B
pregnancy,PGR; VDR; nan; LHCGR; THRB; GUCY1B1; NR3C1; ADRA2A; FSHR; ESR1; ADRA2B; THRA; ESR2; CACNA2D1; ADRA2C; TLR7; TLR9
premature birth,SCN4A; GABRA3; PDE4A; GABRE; GABRB2; CACNA1D; GABRB1; PDE3A; GABRG3; PTGS2; CACNA1S; GABRP; CACNA1F; PDE4C; PDE4D; CACNA1C; GABRG1; GABRB3; SCN11A; SCN9A; SCN10A; GABRA5; SCN8A; GABRA4; VDR; ADORA2A; SCN2A; SCN7A; SCN1A; GABRA2; PDE3B; CACNA2D1; ADORA1; ADORA2B; PDE4B; GABRD; GABRQ; ADORA3; GABRA1; SLC12A1; PGR; PTGS1; OPRM1; GABRG2; NR3C1; GABRA6; SCN3A; OXTR; SCN5A
presbyopia,PTGS2; ADRA1A; CHRM1; ADRA1D; ADRA2C; ADRA2B; CHRM3; ADRA2A; ADRA1B; PTGS1
primary brain neoplasm,SLC6A4; TUBB3; TUBB1; TUBB4A; TUBB; TUBB8; TUBB2A; TUBB6; TUBB2B; TUBB4B
primary myelofibrosis,EPHA3; POLD3; ABL1; HDAC10; PDGFRB; HDAC1; CD274; FLT3; PRIM2; ACE; POLD4; BCR; PRIM1; FLT4; HDAC7; POLD1; KDR; PDGFRA; POLE3; RRM1; BCL2; POLE; IMPDH2; HDAC2; BCL2L2-PABPN1; POLA2; HDAC9; JAK2; POLE2; POLA1; POLD2; HDAC5; KIT; JAK1; HDAC3; AURKB; TXNRD1; HDAC4; FKBP1A; HDAC6; FLT1; IMPDH1; CSF3R; BCL2L2; HDAC8; HDAC11; BCL2L1; CSF1R
primary peritoneal carcinoma,POLA2; IFNGR1; XPO1; FKBP1A; IL2RB; TUBB1; FOLR1; BIRC2; KDR; PARP2; TOP2A; IL2RA; TUBB2B; POLE3; CTLA4; TLR3; TYMS; TUBB4B; TUBB3; BIRC3; HSP90AA1; HSP90AB1; POLE2; CD40; POLA1; FLT3; TUBA1B; TUBB2A; AKT1; ITGB1; ITGA5; TUBA1A; PDCD1; TUBB; DHFR; TUBB8; PARP3; PSMB5; TUBB4A; POLD2; MAPK14; VEGFA; TUBA4A; DLL4; IDO1; PRIM2; TUBA3E; IFNGR2; TUBA1C; POLD4; TUBB6; POLE; TUBA3C; CSF2RA; TOP1; POLD1; POLD3; AKT2; MET; AKT3; CD274; TNFRSF10B; PARP1; GART; FDPS; RRM1; TOP1MT; PRIM1; MTOR
primary progressive multiple sclerosis,NDUFS1; GPD2; NDUFB3; NDUFAF4; NDUFB5; NDUFAF1; NDUFA9; MS4A1; NDUFV3; NDUFS4; NDUFB6; CD3D; NDUFA3; NDUFB1; NDUFA4; NDUFS3; NDUFA7; NDUFA8; NDUFA5; NDUFA2; NDUFS6; NDUFB11; NDUFB9; NDUFC2; NDUFAF2; NDUFS5; MT-ND5; NDUFB4; NDUFB2; NDUFC1; NDUFS8; NDUFA10; NDUFB10; NDUFV1; NDUFA11; NDUFAF3; NDUFA4L2; NDUFA13; CD3E; MT-ND4; MT-ND1; NDUFAB1; NDUFB7; NDUFS7; NDUFA1; NDUFS2; CD3G; NDUFB8; NDUFV2; NDUFA12; NDUFA6; MT-ND6; MT-ND2; MT-ND3; MT-ND4L
prolymphocytic leukemia,POLD1; HSP90AA1; HSP90AB1; BCL2L10; BCL2A1; CDK1; BCL2L1; BCL2L2-PABPN1; BTK; PSMB5; CDK6; CDK4; PRIM2; POLE3; MS4A1; PRIM1; POLA2; POLE2; BCL2L2; CDK7; MCL1; CDK5; RRM1; ATR; POLE; POLD3; POLA1; POLD2; CDK2; CDK9; BCL2; POLD4
prostate adenocarcinoma,GABRA3; IGF1; PARP3; PRKCQ; AURKA; ESR1; HDAC6; RBX1; GNRHR; GHR; HMGCR; NR3C1; PRKD3; HDAC1; CNR1; FLT3; KDR; ADORA2A; TOP2A; PPARG; CDK4; CUL4A; ESR2; IGF1R; CYP17A1; GABRA2; FDPS; CYP3A7; GABRG1; PRKCI; RET; IGF2; AR; PRKCE; HDAC3; CSF1R; TUBB; HDAC2; CSF2RA; CD38; CYP3A43; HDAC7; PRKCZ; FGFR3; FKBP1A; TUBB4A; ATP4A; CDK6; VDR; GABRG2; PDGFRB; SRD5A3; PDGFRA; TUBB2A; TUBB2B; SSTR1; CYP3A4; SSTR5; HDAC11; CXCL8; TUBB6; GABRG3; PRKD1; GABRA5; HRH1; GABRA1; PRKCH; FLT4; HDAC9; ABL1; HDAC10; TUBB1; MET; CRBN; CDK2; SMO; SSTR4; IL6; PDPK1; PARP1; SRD5A1; HDAC8; CHEK1; GABRB1; CTLA4; VKORC1; ADORA2B; F2; TLR7; TUBB3; SSTR3; FGFR2; HDAC4; FGFR1; FOLH1; PSMB5; FLT1; CYP3A5; HDAC5; PRKCG; PARP2; PRKCA; KIT; FGFR4; PRKCD; PRKCB; DDB1; SSTR2; BCR; TUBB4B; PDCD1; TUBB8; SRD5A2
