disease_name,gene_name
obstructive sleep apnea,CA2; SLC6A4; HMGCR; GABRG2; GRIN3B; GABBR2; SLC6A3; GABRA6; ADRA2C; GABRA5; GRIN2B; NOS2; GABRA1; PTGS2; ACHE; NOS1; PTGS1; GRIN2D; GABRA4; OPRM1; NR3C1; GABRB2; ADRA2A; GABRA2; GABRB1; CYSLTR1; GRIN1; GRIN2A; GABRA3; GABRP; NOS3; GABRB3; CA4; GABRG3; GABRD; ADRA2B; SLC12A3; CA12; GABRE; SLC6A2; CA1; NR3C2; GRIN2C; GABRG1; GRIN3A; GABBR1; GABRQ
ocular hypertension,ADRB1; CHRM3; ADORA1; CHRM1; ROCK1; CA2; NR3C1; ROCK2; ADRA2A; ADRB2; ADRA2B; PTGFR; ADRA2C; PTGER2
open-angle glaucoma,GRIN2D; GRIN3B; ADRA1A; PTGFR; ROCK2; CHRM1; ADRA2C; ADRB1; CHRM3; CA1; GRIN2C; TYMS; GRIN2A; ADRB3; ADRA2B; NR3C1; PTGER2; ADRA2A; ADORA1; CA4; CA7; ADRB2; GRIN1; GRIN2B; ROCK1; CA2; GRIN3A
opioid dependence,GABRA3; ATP4A; OPRM1; ALDH5A1; HRH2; CNR1; GABRA6; CACNA2D1; GRIN2C; HTR4; ADRA2C; OPRK1; GABRP; PTGS1; GABRA4; NR3C1; OPRD1; PLG; SCN2A; SCN1A; SIGMAR1; ADRA2A; SCN9A; GABRG3; GRIN2A; GABRA5; SCN8A; GRIN3A; GRIN2B; ADRA2B; SCN4A; GABRA1; GABRE; GRIN2D; GRIN3B; SCN7A; GABRB2; GABRG1; GABRB1; GABRB3; HTR3A; SCN11A; GRIN1; SCN5A; SCN10A; PTGS2; GABRG2; FAAH; DRD2; GABRA2; SCN3A; GABRD; TRPV1; GABRQ
oral cavity cancer,TUBB4A; TUBB6; TUBB4B; TUBB1; RRM2; TUBB; TUBB2A; TUBB2B; TYMS; TUBB8; TUBB3
oral mucositis,SCN1A; SCN4A; SCN11A; SCN10A; HRH1; PTGS2; SCN2A; SCN7A; FGFR2; PTGS1; SLC6A2; SCN3A; SCN9A; SCN5A; SCN8A
oral squamous cell carcinoma,PTGS2; PTGS1; TUBB2A; TUBB4B; TUBB3; TUBB4A; MTNR1A; PDCD1; TUBB; MTNR1B; TUBB8; TUBB1; TUBB2B; TUBB6
oropharynx cancer,TUBB2A; TUBB2B; CACNA2D1; TUBB4B; TUBB4A; CD274; TUBB; TUBB3; TUBB1; TUBB6; TUBB8
orthostatic hypotension,ADRB1; ADRA1B; SLC6A2; ADRA2A; ADRA1D; ADRB3; ADRA2B; ADRA1A; NR3C2; ADRB2; ADRA2C
osteoarthritis,CALCR; SCN4A; PTGER3; PTGS2; OPRK1; PTGS1; KCNK10; OPRM1; GABRG2; NR3C1; OPRD1; PLG; NGF; SCN2A; SCN7A; MMP7; MMP13; CHRNA1; GLRA1; GABRB3; ADRA1B; SCN10A; TUBB; TLR7; DHFR; TNF; TLR9; TUBB8; ADRA2B; ADRB1; SLC6A2; PLAT; TUBB4A; ATP4A; GABRA4; IL17A; SNAP25; CHRND; SLC6A3; SCN1A; TRPM8; CACNA2D1; ADRB2; KCNK9; FGG; FGB; GABRG3; EPOR; TRPV1; CHRNG; SCN8A; GABRQ; GABRA3; ALOX5; GABRA1; GABRP; GABRE; TRPA1; CHRNE; FAAH; SERPINC1; ADRA1A; GABRB2; ADRA2A; GABRA2; SCN3A; GABRB1; SCN9A; CHRNB1; TUBB6; SCN5A; ADRA2C; GABRA5; GABRD; TUBB4B; MMP1; TUBB3; KCNK2; TUBB1; SLC6A4; HRH2; MMP8; TUBB2A; TUBB2B; GABRA6; GABRG1; SCN11A; KCNK3; FGA; ADRA1D; KCNK18; ADRB3
"osteoarthritis, hand",SCN9A; SCN5A; SCN8A; DHFR; SCN1A; CACNA2D1; IL6R; TNF; SCN4A; SLC6A4; SCN7A; SCN3A; SCN11A; SLC6A2; SCN2A; SCN10A
"osteoarthritis, hip",SCN4A; PTGS2; KCNN4; OPRM1; NR3C1; FAAH; CA1; NGF; SCN7A; SCN11A; ADRA1B; SCN5A; SCN10A; TRPV1; SCN8A; PTGS1; CA2; ADRA2A; SCN3A; FDPS; SCN9A; ADRB3; ADRA2B; SLC6A2; ADRA1A; SCN2A; SCN1A; ADRB2; ADRA1D; ADRA2C; ADRB1
"osteoarthritis, knee",PTGS1; SLC6A2; SLC6A4; VDR; PLG; F10; SNAP25; NGF; SCN2A; SCN7A; SCN1A; SCN3A; SCN11A; SCN9A; ADRA1B; ADRA1D; SCN5A; ADRA2C; SCN10A; HTR3E; TRPV1; ADRA2B; ADRB1; OPRM1; OPRD1; FAAH; TNFSF11; ADRA1A; ADRA2A; ADRB2; ADRB3; SCN4A; PTGS2; OPRK1; KCNN4; NR3C1; SERPINC1; NR3C2; CACNA2D1; HTR3A; HTR3D; SCN8A; GLP1R; CNR1; HTR3B; FDPS; HTR3C; HRH1; TNF
osteoporosis,GUCY1B1; ESR1; POLE2; ATP4A; VDR; NR3C1; PRIM2; FDPS; POLE; CALCR; PTGS1; HMGCR; FAAH; TNFSF11; PTH1R; POLA2; POLD1; PTGS2; POLD3; PGR; POLD2; CYP19A1; ESR2; CTSK; SOST; TRPV1; CASR; POLA1; GNRHR; nan; POLE3; POLD4; PRIM1
osteoradionecrosis,PDE8A; PDE3B; PDE7B; PDE4A; PDE4C; PDE4D; PDE1B; ADORA2A; PDE6H; PDE9A; ADORA2B; PDE2A; PDE10A; PDE6A; PDE5A; PDE7A; PDE6C; PDE8B; PDE1A; PDE6B; PDE1C; PDE6D; PDE3A; PDE4B; PDE6G
ovarian cancer,SCN4A; GABRA3; POLD1; POLD3; KCNK10; TUBB4A; OPRM1; ITK; PDGFRB; CSF3R; CD274; PLG; PARP2; PDGFRA; TUBB2B; PARP1; GLRA1; PRIM2; GABRA2; SCN3A; GABRB3; RRM1; SCN11A; SCN9A; KCNK3; POLD4; TUBB6; POLE; MUC16; TOP1MT; GABRA5; EPOR; TUBB; TOP1; TUBB3; TUBB8; FLT4; FGFR3; TOP2B; TUBB1; FLT1; FOLR1; VEGFA; NR3C1; PIK3CA; TOP2A; TUBB2A; GABRB2; EGFR; GABRB1; AURKB; CSF1R; SCN5A; KCNK18; TUBB4B; SCN8A; POLA2; GABRA1; PARP3; FGFR1; ANGPT2; POLE2; GABRE; POLD2; GABRA4; ALDH5A1; GABRG2; SCN7A; SCN1A; GABRA6; ANGPT1; KIT; GABRG1; LCK; GAS6; GABRD; PRIM1; GABRQ; KCNK2; ESR1; GABRP; POLA1; TACR1; MAP2K2; KDR; SCN2A; ERBB2; POLE3; MAP2K1; KCNK9; GABRG3; SCN10A; MUC1; PDCD1
ovarian carcinoma,POLA2; POLD1; POLD3; POLA1; POLD2; PARP2; TOP2A; PARP1; POLE3; RRM1; POLD4; POLE; TUBB8; POLE2; TUBB1; TUBB; PRIM1; CD274; TUBB2A; TUBB2B; TUBB6; TUBB4B; TUBB3; PARP3; TUBB4A; VEGFA; PRIM2
ovarian clear cell adenocarcinoma,TUBA4A; TUBB2A; TUBA3E; TUBB6; TUBA3C; TUBB3; TUBB4A; TUBA1A; TUBB8; TUBB1; TUBA1C; TUBB4B; TUBB; VEGFA; TUBA1B; TUBB2B
ovarian mucinous adenocarcinoma,TUBB1; TUBB2A; TUBB; TUBB8; TUBB2B; TUBA1A; TUBB6; TUBB4B; TUBA3C; VEGFA; TUBA4A; TUBB3; TUBB4A; TUBA1B; TUBA3E; TUBA1C
ovarian neoplasm,TOP2A; PARP1; POLE3; POLE; TUBB4B; TUBB3; TUBB8; POLD1; TUBB2A; TUBB2B; PRIM2; RRM1; TOP1MT; PDCD1; PRIM1; POLA2; PGR; TUBB1; POLD2; PARP2; POLD4; TUBB6; TUBB; POLD3; POLE2; POLA1; TUBB4A
ovarian serous adenocarcinoma,TUBB1; TUBB4A; CYP19A1; TUBA3E; TUBA1C; TUBB6; TUBB4B; TUBA3C; TUBB3; VEGFA; TUBA4A; TUBB2A; TUBB2B; TUBB; TUBB8; TUBA1B; TUBA1A
ovarian sex cord-stromal tumor,TUBB2B; TUBB4B; TUBB; TUBB4A; TOP2A; TUBB2A; TUBB3; TOP2B; TUBB1; TUBB6; TUBB8
overactive bladder,ADRA1A; CHRM3; MMP13; ADRA1B; SCN8A; SCN4A; ESR1; SCN7A; ESR2; SCN11A; CHRM2; SCN5A; SCN10A; POLA2; POLD3; POLE2; POLA1; POLD2; SNAP25; SCN2A; MMP7; PRIM2; SCN9A; ADRA1D; POLD4; ADRB3; POLD1; SLC6A4; MMP8; SCN1A; POLE3; SCN3A; POLE; MMP1; PRIM1
oxidative stress,GABRE; GLRA1; ADRA2A; GABRA2; MTNR1A; GABRA5; KCNK18; GABRQ; GABRA1; KCNK2; GABRP; GABRA6; GABRB3; KCNK9; KCNK3; GABRG3; ADRA2C; GABRD; KCNK10; CHRNE; GABRA4; GABRG2; MTNR1B; CHRNA1; GABRB2; GABRB1; CHRNG; ADRA2B; GABRA3; OPRM1; CHRND; GABRG1; CHRNB1
pain,SCN4A; CACNA2D2; ADRB1; PTGER3; GUCY1B1; CALCRL; MAOB; PTGS2; PGR; OPRK1; GABRP; PTGS1; CHRNA4; CACNA1F; PLAT; GRIN2D; CHRNE; SLC6A4; GABRA4; CALCA; OPRM1; GABRG2; PDE4D; GRIN3B; OPRD1; FAAH; CNR1; GRIA2; PLG; PTGER2; ADORA2A; CHRM3; CHRND; SCN2A; SCN7A; CHRNA1; SCN1A; TRPM8; GABRB2; GLRA1; GABRA2; CACNA1D; SV2A; CHRNB2; FDPS; PTGER1; GRIN2C; GABRB1; ADORA1; GRIK3; GRIK2; SLC18A2; AVPR1A; GABRB3; HTR3A; CA4; CHRM1; ADRB2; KCNK9; SCN9A; ADRA1B; ADORA2B; GRIK1; KCNK3; PDE7B; HTR1A; OXTR; GABRG3; GRIN2A; ADRA2C; PDE4B; KCNK18; GABRD; ADRB3; TUBB; TRPV1; SCN8A; GABBR1; DHFR; GABRQ; GABRA3; GABRA1; KCNK2; TUBB1; GABRE; SLC6A2; KCNN4; PDE4C; ATP4A; GNRHR; ADRA1A; nan; GRIA3; AVPR2; GABBR2; TUBB2B; GABRA6; SIGMAR1; CACNA1B; GRIK4; ADRA2A; NR3C2; GRIA4; SCN3A; SCN11A; MTNR1A; ADRA1D; CYSLTR1; GRIN1; HTR3E; HTR3D; GABRA5; HRH1; GRIN3A; ADORA3; PDE4A; DRD4; PDE8A; CACNA1S; ESR1; KCNK10; HTR2A; CA2; TRPA1; GRIK5; PDE8B; NR3C1; SNAP25; MTNR1B; HTR1B; TUBB2A; HTR2C; DRD2; HTR3B; DRD3; GRIA1; GABRG1; PTGER4; CALCB; TUBB6; HTR1D; CHRM2; SCN5A; SCN10A; AVPR1B; PDE7A; TUBB8; GRIN2B; ADRA2B; CALCR; ACHE; TUBB4A; VDR; TOP2A; CA1; NGF; ESR2; CACNA1C; CACNA2D1; PTGIR; CHRNB1; HTR3C; HTR1F; TUBB4B; CHRNG; TUBB3
pancreatic adenocarcinoma,POLD3; TUBB4A; PARP2; TUBB2A; TUBB2B; PARP1; PRIM2; POLD4; TYMS; PDCD1; TUBB; PRIM1; TUBB3; TUBB8; POLE2; TUBB1; POLA1; POLD2; CCN2; IL1B; POLE3; TUBB6; TUBB4B; TOP1; POLA2; PARP3; POLD1; VEGFA; RRM1; P2RY12; POLE; BTK
pancreatic carcinoma,GABRA3; POLA2; GABRA1; FLT4; POLD1; POLD3; GABRP; POLE2; POLA1; TUBB4A; POLD2; CHRNE; GABRA4; IL10RA; CHRND; TUBB2B; SSTR1; GABRB2; PRIM2; SSTR5; GABRG1; GABRB3; RRM1; CSF1R; GABRD; TUBB; CSF2RA; TUBB3; TUBB8; PTGS1; TUBB1; OPRM1; VEGFA; NR3C1; PDGFRB; FLT3; KDR; PDGFRA; CHRNA1; CHRNB1; FGG; FGA; TUBB6; POLE; TUBB4B; PDCD1; SCN4A; FGFR3; PTGS2; JAK2; GABRE; FLT1; GABRA6; EGFR; POLE3; BRAF; JAK1; FGB; POLD4; TYMS; SSTR2; PRIM1; TOP1; IL10RB; SSTR3; GABRG2; SERPINC1; CCN2; RAF1; SSTR4; TUBB2A; GABRA2; KIT; GABRB1; RET; GABRG3; GABRA5; DPYD; CHRNG; MUC5AC; GABRQ
pancreatic ductal adenocarcinoma,POLA2; FLT4; POLD1; POLD3; JAK2; NR3C1; TUBB2B; CTLA4; RRM1; TUBB6; TYMS; POLE; TUBB4B; TUBB8; TUBB4A; POLD2; CD274; KDR; TUBB2A; PRIM2; JAK1; TOP1; TUBB3; POLE2; TUBB1; POLA1; POLE3; POLD4; PRIM1; FLT1; TUBB
pancreatic neoplasm,POLD1; POLD3; GART; SSTR5; POLD4; POLE; PRIM1; TUBB8; POLE2; TUBB1; NR3C1; TUBB2A; TUBB2B; POLE3; RRM1; TYMS; SSTR2; DHFR; POLA2; POLA1; POLD2; VEGFA; PGF; PRIM2; DRD3; TUBB6; SSTR3; TUBB4A; SSTR1; TUBB4B; TUBB; TUBB3
pancreatic neuroendocrine tumor,PDGFRB; CSF1R; FLT4; FKBP1A; EPAS1; KDR; PDGFRA; SSTR5; RET; SSTR2; FLT3; SSTR1; SSTR3; FLT1; SSTR4; KIT
pancreatitis,PTGS2; ADRA2A; PTGS1; SSTR3; SSTR4; SSTR2; ADRA2C; ADRA2B; SSTR1; SSTR5
panic disorder,SLC6A4; HCRTR2; HTR1A; SLC6A2; GABRG2; HTR2C; CACNA1B; DRD2; GABRA2; GABRA3; GABRA1; HTR2A; HCRTR1; HTR3A; SV2A; GABRG1; GABRG3; GABRA5; HRH1
papillary renal cell carcinoma,MET; PDGFRA; CSF1R; FLT4; FLT1; CD274; KDR; RET; PDGFRB; FLT3; KIT
paranasal sinus neoplasm,TUBB1; TUBB2A; TUBB6; TYMS; TUBB8; TUBB; TUBB3; TUBB4A; TUBB2B; RRM2; TUBB4B
parathyroid disease,CALCR; CASR; SCN3A; SCN10A; VDR; SCN11A; SCN9A; SCN4A; SCN2A; SCN1A; SCN8A; SCN7A; SCN5A
partial epilepsy,GABRP; CA2; GRIK5; GABRA4; GRIA3; SCN2A; SCN7A; SCN1A; GABRB2; GRIK4; GRIA4; CACNA2D1; SLC6A1; GABRG1; SCN11A; GABRG3; GABRD; SCN8A; GABRA1; GABRE; GABRG2; GRIA2; GABRA6; SCN3A; CA4; GABRA5; GABRQ; SCN4A; GABRA3; GABRA2; SV2A; GRIK3; GRIK2; GABRB3; SCN9A; GRIK1; SCN5A; SCN10A; CACNA1B; GRIA1; GABRB1
pelvic organ prolapse,ESR1; PLG; SCN7A; CACNA2D1; SCN11A; PTGS2; NR3C1; SCN2A; SCN9A; SCN10A; SCN4A; PTGS1; VDR; FAAH; CHRM3; SCN1A; SCN3A; CHRM2; SCN8A; SCN5A; TRPV1
periarthritis,NR3C1; SCN2A; SCN9A; SCN1A; SCN3A; SCN8A; SCN7A; SCN5A; SCN10A; SCN4A; SCN11A
pericardial effusion,TUBB1; TUBB; TUBB8; TUBB4B; TUBB3; PTGS2; PTGS1; TUBB4A; PLG; TUBB2B; TUBB6; TUBB2A
pericarditis,TUBB1; TUBB4A; IL1R1; IL1B; TUBB6; TUBB4B; TUBB; NR3C1; TUBB2B; TLR7; TUBB2A; TLR9; PTGS2; PTGS1; TUBB3; TUBB8
periodontal disorder,SCN4A; HMGCR; SCN10A; SCN8A; MTNR1B; SCN7A; SCN3A; SCN11A; SCN9A; SCN5A; SCN1A; SCN2A; FDPS; MTNR1A
periodontitis,PTGS1; MMP8; ADRA1A; ADRA2A; SCN11A; ADRB2; ADRA2C; MMP1; ADRB1; HMGCR; SCN7A; MMP7; MMP13; SCN1A; SCN3A; CYSLTR1; SCN5A; SCN8A; FGFR2; PTGS2; FDPS; SCN9A; ADRA1B; ADRA1D; SCN10A; ADRB3; SCN4A; SCN2A; ADRA2B
peripheral arterial disease,NDUFS1; TUBB1; HTR2A; SLC6A2; NDUFS8; VDR; HMGCR; NDUFS7; NDUFA8; NDUFA1; NDUFA10; NDUFA2; TUBB2A; NDUFAF1; PDE5A; NDUFB10; NDUFB9; NDUFC2; NDUFV1; P2RY12; TUBB6; NDUFV2; NDUFB1; NDUFA6; MT-ND4L; NDUFAB1; NPC1L1; PTGS2; NDUFB2; PTGS1; NDUFB7; NDUFC1; NR3C1; GPD2; NDUFB3; ADRA1A; NDUFAF4; F10; NDUFA5; NDUFB5; NDUFA9; NDUFB11; XDH; NDUFS2; ACE; PTGIR; NDUFB6; NDUFB8; NDUFS5; NDUFA3; NDUFA12; NDUFA13; NDUFA4; MT-ND6; MT-ND2; MT-ND5; MT-ND3; MT-ND4; MT-ND1; NDUFS3; TUBB8; NDUFA7; FKBP1A; TUBB4A; NDUFS6; NDUFAF2; NDUFS4; PAH; PDE3A; NDUFAF3; NDUFA4L2; TUBB4B; NDUFB4; CETP; TUBB2B; NDUFV3; PCSK9; NDUFA11; F2R; TUBB; TUBB3
peripheral nervous system disease,SCN2A; SCN7A; SCN11A; TRPV1; SCN1A; SCN5A; SCN10A; SCN3A; SCN8A; SCN4A; SCN9A
peripheral neuropathy,TUBB1; TUBB2B; SCN1A; SCN9A; TUBB4B; TRPV1; TUBB3; SLC6A2; SLC6A4; OPRM1; CACNA1B; SCN11A; TUBB6; ATP4A; SCN2A; SCN7A; TUBB2A; SCN3A; CACNA2D1; SCN5A; SCN10A; TUBB; SCN8A; TUBB8; SCN4A; TUBB4A; CNR1
peritoneal neoplasm,POLD1; POLD3; POLE2; PARP2; TUBB2A; TUBB2B; PRIM2; RRM1; TUBB6; POLE; PRIM1; TUBB3; TUBB1; POLD2; VEGFA; TOP2A; TUBB4B; TUBB; TUBB8; POLA2; POLA1; TUBB4A; PARP1; PDCD1; PARP3; CD274; POLE3; POLD4; EPOR
peritoneum cancer,PARP3; TUBB4A; TOP2A; TUBB2A; ANGPT1; DDB1; MAP2K1; TUBB6; TOP1MT; TUBB3; TUBB8; RBX1; CRBN; MAP2K2; PARP2; SCN4A; ESR1; ANGPT2; TUBB1; OPRM1; VEGFA; CUL4A; EGFR; TUBB; TUBB2B; PARP1; MUC1; TUBB4B
pharyngitis,PTGS1; FAAH; SCN2A; SCN7A; SCN1A; TRPM8; GRIN2C; SCN11A; SCN5A; SCN8A; GRIN2B; SCN4A; TRPA1; GRIN2D; OPRM1; NR3C1; SCN10A; PTGS2; ADRA2A; SCN3A; GRIN1; GRIN2A; ADRA2C; TRPV1; GRIN3A; GRIN3B; SCN9A; ADRA2B
pharynx cancer,TUBB1; TUBB3; TUBB4A; TUBB6; TUBB8; TUBB2A; TUBB2B; RRM2; TYMS; TUBB4B; TUBB
pituitary-dependent Cushing's disease,PGR; CYP17A1; SSTR2; CYP11B1; CYP11B2; SSTR1; CYP11A1; SSTR5; NR3C1; SSTR3
pneumonia,CYP3A43; NR3C1; PDGFRB; SERPINC1; IL1B; TLR4; LY96; KIT; CSF2; PDE4C; HMGCR; nan; ACE; CYP3A4; CYP3A7; CXCR1; P2RY12; CXCR2; BCR; MMP1; TLR7; TNF; GUCY1B1; PDE4A; PTGS2; PTGS1; CYP3A5; MMP8; IFNAR1; IL6R; TLR9; DPEP1; ABL1; VDR; PDE4D; IL1R1; MMP7; MMP13; IFNAR2; PDE4B
poisoning,CHRM1; CHRM2; ACHE; CACNA1F; CHRM3; CACNA1C; NR3C2; CACNA1S; CACNA1D; HTR3A
polycystic ovary syndrome,NDUFB4; PGR; ESR1; GNRHR; NDUFS8; HMGCR; NDUFA8; NDUFA1; NDUFA10; PPARG; MTNR1B; NDUFB5; NDUFB11; NR3C2; NDUFS2; NDUFV3; NDUFAF2; NDUFS4; FSHR; NDUFAF3; NDUFV2; NDUFA12; NDUFA6; NDUFA4L2; MT-ND3; NDUFAB1; NDUFS1; SLC6A4; VDR; NR3C1; GPD2; NDUFS7; NDUFB3; NDUFAF4; NDUFA5; CYP19A1; LHCGR; NDUFA9; NDUFB10; NDUFB9; NDUFC2; NDUFV1; PTGDR; AR; NDUFA11; NDUFA13; MT-ND6; MT-ND2; MT-ND5; MT-ND1; NDUFS3; NISCH; NDUFB2; NDUFA2; NDUFAF1; ESR2; SLC5A2; NDUFS6; NDUFS5; NDUFA3; NDUFB1; NDUFA4; DPP4; MT-ND4; MT-ND4L; NDUFA7; NDUFB7; NDUFC1; GLP1R; NDUFB6; NDUFB8; MTNR1A
polycythemia vera,PTGS1; JAK2; CUL4A; IFNAR1; PDE3B; PDE3A; IFNAR2; JAK1; RRM2; RBX1; CRBN; DDB1; PTGS2; FLT3
polyneuropathy,SLC6A2; CACNA2D1; SCN11A; SCN9A; PDE3A; CHRM3; SCN2A; SCN7A; CACNA1B; CHRM2; SCN5A; SCN8A; SCN4A; TTR; MS4A1; SV2A; SLC6A4; SCN1A; SCN3A; SCN10A
polyp,GABRA3; GABRA4; GABRG2; GABRB3; GABRD; GABRA1; GABRB2; GABRA2; GABRP; GABRE; GABRB1; GABRG3; GABRQ; GABRA6; GABRG1; GABRA5
portal hypertension,ADRB1; ADRA1A; SSTR4; ADRA1B; ADRB3; HMGCR; SSTR1; ADRB2; SSTR3; SSTR5; ADRA1D; SSTR2
post operative nausea and vomiting,SCN4A; GABRA3; DRD4; ACHE; PTGS1; OPRM1; GABRG2; HTR1B; HTR2B; GABRB2; GLRA1; HTR3B; ADRA2A; GABRA2; HTR5A; HTR6; HTR4; GABRB3; HTR3A; KCNK9; GRIN1; HTR3C; HTR3D; GABRA5; KCNK18; HRH1; GABRA1; GABRP; KCNK10; GABRE; FAAH; CHRM3; HTR2C; HTR7; SCN3A; CACNA2D1; GRIN2C; HTR1E; SCN9A; HTR1D; CHRM2; GABRG3; ADRA2C; GABRD; TRPV1; ADRA2B; PTGS2; KCNK2; HTR2A; GABRA4; NR3C1; TACR1; GRIN3B; SCN2A; GABRA6; DRD2; GABRG1; GABRB1; SCN11A; KCNK3; HTR1A; GRIN2A; SCN10A; HTR3E; GRIN3A; GABRQ; GRIN2B; GRIN2D; SCN7A; SCN1A; DRD3; CHRM1; HTR1F; SCN5A; SCN8A
post-operative sign or symptom,KCNK2; KCNK10; GRIN2D; GRIN3B; CHRNA1; DRD2; CHRNG; GRIN3A; GRIN2B; ADRA2B; SSTR3; GABRA3; DRD4; CHRNE; OPRM1; GABRG2; ADRA1A; CHRND; GABRA6; GRIN2C; ADRA1B; ADRA1D; SSTR2; GRIN2A; GABRD; ADRB1; NR3C1; GABRB2; GLRA1; ADRA2A; DRD3; GABRA2; SSTR5; GABRB1; GABRB3; KCNK9; CHRNB1; KCNK3; GRIN1; ADRA2C; GABRQ; SCN4A; GABRA1; ACHE; GABRP; GABRE; HTR2A; GABRA4; GABRG1; GABRG3; GABRA5; KCNK18
post-transplant lymphoproliferative disease,POLD3; POLD2; PRIM2; POLE; POLA2; POLE2; POLE3; POLD4; POLD1; POLA1; TOP2A; MS4A1; RRM1; PRIM1
post-traumatic stress disorder,GABRA1; ADRB1; OPRK1; SLC6A2; GRIN2D; GRIA2; ADRA1A; SCN7A; GABRA6; DRD3; SCN3A; GRIA1; GABRB3; SCN11A; ADRA1D; GRIN1; HTR1A; SCN5A; ADRA2C; SCN8A; DRD4; HTR2A; SLC6A4; OPRM1; ALDH5A1; NR3C1; GRIN3B; HCRTR1; SCN2A; SLC6A3; HTR2C; DRD2; GRIA4; GABRG1; CA4; ADRB2; ADRA1B; GRIK1; GABRQ; ADRA2B; GABRA3; PGR; GABRE; GRIK5; GABRA4; GABRG2; OPRD1; CNR1; GRIA3; HCRTR2; SCN1A; GABRB2; GRIK4; ADRA2A; GABRA2; GABRB1; HTR3A; OXTR; GABRD; SCN4A; ESR1; GABRP; CA2; GRIN2C; GRIK3; GRIK2; SCN9A; GABRG3; GRIN2A; SCN10A; GABRA5; ADRB3; GRIN3A; GRIN2B
postherpetic neuralgia,SCN4A; CACNA2D2; SCN2A; SCN7A; SCN1A; GRIN2C; SCN11A; SCN5A; SCN8A; GRIN2B; GRIN3B; SCN3A; CACNA2D1; SCN9A; GRIN1; GRIN2A; SCN10A; GRIN2D; OPRM1; PTGS2; NR3C1; TRPV1; GRIN3A
postmenopausal osteoporosis,CALCR; ESR1; VDR; SCN7A; CTSK; MTNR1A; HMGCR; SCN2A; ESR2; SCN3A; SOST; SCN4A; TNFSF11; SCN1A; FDPS; PTH1R; SCN11A; SCN5A; SCN10A; MTNR1B; SCN9A; SCN8A
postpartum depression,GABRA3; GABRA1; ESR1; GABRP; GRIN2D; GABRA4; GABRA2; GRIN2C; GABRG1; GABRB3; GRIN2A; GABRA5; GRIN3A; GABRQ; GABRE; GABRG2; DRD2; HTR1A; GABRG3; GABRD; PGR; HTR2A; GRIN3B; GABRB2; GABRB1; GRIN2B; PTGS2; SLC6A4; OPRM1; GABRA6; GRIN1
prediabetes syndrome,NDUFAB1; NDUFS1; NDUFB4; NDUFB2; NDUFB7; NDUFC1; NDUFS8; NDUFB3; NDUFAF4; NDUFA1; NDUFA10; NDUFB5; NDUFAF1; NDUFA9; SLC5A2; NDUFB10; NDUFC2; NDUFV3; NDUFS4; NDUFV1; NDUFA11; NDUFAF3; NDUFB1; NDUFA6; NDUFA4L2; NDUFA4; DPP4; MT-ND4; NDUFS3; NDUFA7; GLP1R; HMGCR; CNR1; NDUFA8; NDUFB11; NDUFB9; NDUFS2; NDUFB6; NDUFS5; NDUFA3; INSR; NDUFA12; NDUFA13; MT-ND2; MT-ND5; MT-ND1; GPD2; NDUFS7; NDUFA5; NDUFA2; NDUFS6; NDUFB8; TLR7; MT-ND6; MT-ND3; MT-ND4L; NDUFAF2; NDUFV2; TLR9
preeclampsia,ADRB1; PTGS2; CACNA1F; ATP4A; SCN2A; ADRA2A; SCN3A; CACNA1D; ACE; SCN11A; ADRA1B; ADRA1D; SCN5A; ADRA2C; SCN10A; ADRB3; SCN8A; ADRA2B; SCN4A; SLC12A3; SLC12A1; CACNA1S; PTGS1; FAAH; ADRA1A; NR3C2; TRPV1; TLR9; SCNN1A; HMGCR; F10; SCN7A; CACNA1C; ADRB2; SCN9A; PTGER3; PGR; SERPINC1; SCN1A; F2; TLR7
pregnancy,NDUFAB1; GABRA3; PTGER3; PTGS2; PGR; OPRM1; NR3C1; NDUFB3; NDUFA5; NDUFA10; NDUFA2; SCN7A; CHRNA1; ESR2; SCN1A; ADRA2A; NDUFC2; SCN3A; NDUFV3; PTGER1; GABRG1; NDUFS4; HTR4; CHRM1; NDUFA3; NDUFA11; NDUFV2; OXTR; GABRG3; NDUFA4L2; GABRD; ADRB3; CHRNG; SCN8A; MT-ND6; ADRA2B; SCN4A; NDUFS1; NDUFB2; ESR1; GABRE; GABRA4; GABRG2; GPD2; NDUFS7; SERPINC1; NDUFA8; ADRA1A; NDUFA1; CHRM3; NDUFB10; DRD2; GABRB1; NDUFAF2; GABRB3; SCN11A; SCN9A; INSR; CHRM2; ADRA2C; NDUFA6; NDUFA13; MT-ND2; MT-ND3; NDUFS3; DHFR; TLR9; ADRB1; ACHE; PTGS1; NDUFB7; CHRNE; NDUFS8; VDR; GHR; NDUFAF4; CHRND; SCN2A; NDUFAF1; CYP19A1; LHCGR; NDUFS6; GABRA6; GABRB2; NDUFB11; NDUFB6; NDUFV1; CHRNB1; ADRA1B; PTGER4; SCN10A; GABRA5; MT-ND1; MT-ND4L; GABRQ; GABRA1; NDUFB4; GABRP; GNRHR; NDUFC1; PTGER2; NDUFB5; NDUFA9; NDUFB9; GABRA2; NDUFS2; NDUFB8; HTR3A; VKORC1; NDUFS5; ADRB2; ADRA1D; NDUFAF3; NDUFB1; SCN5A; NDUFA12; NDUFA4; TLR7; MT-ND5; MT-ND4; NDUFA7
