disease_name,gene_name
neoplasm of esophagus,TUBB4A; TUBB2A; TUBB2B; TUBB4B; PDCD1; TUBB1; TUBB; TUBB8; EGFR; TUBB6; TYMS; TUBB3
neoplasm of mature B-cells,CD79B; POLA2; TNFRSF9; POLD1; POLD3; XPO1; HDAC6; PTGS1; PSMB5; GSR; TUBB4A; PIK3CG; POLD2; VEGFA; NR3C1; HDAC1; CD274; TOP2A; TUBB2B; PRIM2; EGFR; POLE3; MS4A1; CD3G; PIK3CD; TUBB6; POLE; CD19; PDCD1; TUBB; HDAC2; MMP1; TRPV1; DHFR; TUBB3; BTK; CD22; FKBP1A; RBX1; POLE2; TUBB1; POLA1; AKT2; IL1R1; CSF3R; TUBB2A; MMP13; CUL4A; IL6R; CTLA4; CD3D; DDB1; ALK; POLD4; TUBB4B; HRH1; PRIM1; CD3E; TLR9; TUBB8; PTGS2; TOP2B; IL2RB; CD40; EZH2; CRBN; AKT3; FAAH; TNFRSF8; MMP7; PRKCB; HTR3A; RRM1; CD52; ABL1; IMPDH1; MMP8; DNMT3A; PIK3CA; DNMT1; IL2RA; AKT1; CSF2; HDAC3; BCL2; IMPDH2; ROR1; MTOR; CSNK1E
neoplasm of mature T-cells or NK-cells,POLE2; PSMB5; NR3C1; PIK3CA; PIK3CD; POLD4; POLD2; PRIM2; POLE3; POLE; POLD1; TOP2B; POLA1; PRIM1; POLA2; POLD3; TOP2A; RRM1; CCR4
neoplasm of thorax,NDUFA1; NDUFAF1; NDUFB10; NDUFB9; NDUFA3; NDUFA13; MT-ND5; MT-ND3; MT-ND4; NDUFAB1; NDUFB4; NDUFB3; NDUFA8; NDUFAF4; NDUFA5; NDUFA2; NDUFS6; NDUFC2; NDUFV3; NDUFAF2; NDUFB6; NDUFB8; NDUFV1; NDUFV2; MT-ND2; NDUFS3; NDUFS1; NDUFB2; NDUFB7; NDUFS8; NDUFA10; NDUFS2; NDUFA11; NDUFB1; NDUFA12; NDUFA6; NDUFA4L2; NDUFA4; MT-ND1; NDUFC1; GPD2; NDUFS7; NDUFB5; NDUFA9; NDUFB11; NDUFS4; NDUFS5; NDUFAF3; MT-ND6; MT-ND4L; NDUFA7
neoplastic syndrome,FLT4; FLT1; PDGFRB; RARA; SSTR4; RET; RARG; SSTR3; KDR; MAP2K1; SSTR2; CD274; MAP2K2; SSTR1; RARB; PDGFRA; KIT; SSTR5
nephrolithiasis,SLC12A3; PTGS2; CACNA1F; OPRM1; NR3C1; FAAH; ADRA1A; PLG; SCN7A; SCN1A; CACNA1C; CACNA1D; XDH; SCN11A; CHRM2; SCN5A; SCN10A; CACNA1S; PTGS1; AVPR2; CHRM3; SCN2A; AGTR1; ADRA1D; ADRB3; HRH1; TRPV1; ADRB1; SLC12A1; HAO1; PDE5A; SCN3A; CHRM1; ADRA1B; SCN8A; SCN4A; PGR; PPARG; SLC5A2; ADRB2; SCN9A
nephrotic syndrome,FKBP1A; IMPDH1; FAAH; CD80; PDE6A; IL2RA; MS4A1; PDE6D; ADORA2B; PDE3A; IMPDH2; PDE4B; HRH1; PDE8A; PTGS1; PDE4C; SCNN1A; HMGCR; NR3C1; SERPINC1; ADORA2A; PDE5A; GMPS; PDE2A; PTGS2; TNFSF13B; PDE10A; PDE1B; F10; PDE6B; PDE3B; MC2R; PPIA; PDE7A; CD38; PDE4A; SLC12A3; SLC12A1; PDE6C; IL2RB; PDE8B; PDE4D; CD86; PDE1A; PDE6H; NR3C2; PDE1C; PDE9A; PCSK9; PDE7B; PDE6G; TRPV1
nervous system disease,GABRA3; PTGS1; GABRG2; SNAP25; PDE4B; TRPV1; GABRA1; PDE4A; PTGS2; PDE4D; FAAH; PLG; GABRG3; NISCH; PDE4C; NR3C1; GABRA2; GABRG1; GABRA5
nervous system injury,KCNG1; KCNQ1; KCND1; KCNQ4; KCNA10; KCNS2; KCNF1; KCNC2; KCND3; KCNH2; KCNA7; KCNA1; KCNC4; KCNH5; KCNB1; KCNG2; KCNQ2; KCNH4; KCNC1; KCNC3; KCNH3; KCNV2; KCNA4; KCNB2; KCNH7; KCNQ5; KCNS1; KCNA5; KCNH1; KCNA6; KCNV1; KCNG4; KCNS3; KCNG3; KCNH6; KCNA3; KCNA2; KCNH8; KCNQ3; KCND2
neuralgia,GRIA3; SCN7A; TRPV1; SCN8A; ALDH5A1; NR3C1; SCN2A; SCN1A; EGFR; SIGMAR1; SCN3A; GRIA1; SCN9A; SCN5A; SCN10A; CACNA2D1; GRIN2A; SCN4A; GRIA2; SNAP25; GRIA4; SCN11A
neurobehavioral manifestations,NDUFB2; NDUFB7; NDUFC1; NDUFS7; NDUFA2; NDUFAF1; NDUFA9; NDUFB11; NDUFS4; NDUFA6; NDUFA13; MT-ND2; MT-ND3; MT-ND1; NDUFA7; NDUFAB1; NDUFS8; GPD2; NDUFB3; NDUFAF4; NDUFA5; NDUFB10; NDUFB9; NDUFC2; NDUFS2; NDUFB6; NDUFA3; NDUFAF3; NDUFV2; MT-ND6; MT-ND4L; NDUFS3; NDUFB4; ACHE; BCHE; NDUFS6; NDUFAF2; NDUFS5; NDUFA11; NDUFA12; NDUFA4L2; MT-ND4; NDUFS1; NDUFA8; NDUFA1; NDUFA10; NDUFB5; NDUFV3; NDUFB8; NDUFV1; NDUFB1; NDUFA4; MT-ND5
neuroblastoma,FYN; POLA2; ERBB3; PTGS2; RARB; TOP2B; POLD3; EPHA6; RBX1; TUBB1; PTK6; FLT1; SLC6A2; POLD2; HDAC1; PIK3R3; CSF3R; PIK3CA; FLT3; TUBA1B; KDR; TOP2A; RARA; RAF1; EPHB2; SCN2A; TUBB2B; CUL4A; SSTR1; ERBB2; EML4; PIK3R1; EPHA1; NTRK2; POLE3; NCAM1; NR3C2; TUBA3E; BRAF; CTLA4; TERT; DDB1; ALK; PIK3CD; HDAC3; POLD4; TUBB6; YES1; POLE; ERBB4; SSTR2; LCK; EPHA10; SCN5A; TOP1MT; SCN10A; BCR; TUBB4B; EPHB4; SRC; TOP1; SCN4A; FLT4; TNC; PIK3CB; POLD1; AURKA; HDAC6; JAK2; IL2RB; POLE2; PSMB5; HCK; POLA1; PIK3R2; EPHB6; NR3C1; ODC1; DNMT3A; TEK; SRMS; SSTR4; IL2RA; TUBB2A; EPHA2; PRIM2; EGFR; IFNGR2; FDPS; SSTR5; RET; TUBA1A; CD52; BCL2; RARG; NPM1; PDCD1; HDAC2; PRIM1; CSF2RA; TUBB8; IFNGR1; EPHA8; FKBP1A; COMT; TUBB4A; CDK6; PIK3CG; FRK; VEGFA; PDGFRB; CRBN; EPHA4; TNFRSF10B; TUBA4A; EPHA7; CDK4; BLK; NTRK3; PIK3R5; TP53; CACNA1B; EPHB1; KIT; SV2A; PRKCB; RRM1; TUBA1C; SCN11A; RRM2; TUBB; TUBA3C; NTRK1; MTOR; TUBB3; SSTR3; FGR; EPHA3; ABL1; CD276; GSR; IMPDH1; DNMT1; MDM2; SCN7A; SCN1A; EPHA5; SCN3A; MS4A1; SCN9A; TUBB8B; IMPDH2; EPHB3; PPIA; SCN8A; TXNRD1; DHFR; LYN
neuroendocrine carcinoma,TOP2B; FLT1; CD274; SSTR1; TYMS; PDCD1; TUBB3; TUBB8; FGFR1; TUBB4A; MET; TOP2A; SSTR4; TUBB2A; TUBB2B; CTLA4; TOP1; SSTR3; FLT4; FKBP1A; PSMB5; TUBB1; KDR; ERBB2; SSTR5; TUBB6; DPYD; VEGFA; SSTR2; TUBB4B; TUBB
neuroendocrine neoplasm,NDUFAB1; NDUFS1; FLT4; NDUFB4; FGFR1; FKBP1A; NDUFB7; RBX1; FLT1; MET; NDUFS8; NDUFS7; NDUFB3; NDUFAF4; NDUFA1; KDR; NDUFA5; NDUFA10; CDK4; KCNH3; TUBB2B; SSTR1; KCNH1; NDUFS6; EGFR; KIT; KCNB1; NDUFS2; GART; NDUFV3; SSTR5; NDUFB6; KCNC2; NDUFB8; RRM1; TUBA1C; NDUFV1; KCNG4; NDUFS5; NDUFA3; NDUFAF3; NDUFV2; SSTR2; KCNA4; KCNB2; KCNH7; NDUFA4L2; TUBB; TUBA3C; MT-ND2; MT-ND5; MT-ND4; MT-ND1; MT-ND4L; NDUFS3; DHFR; TUBB3; TUBB8; SSTR3; PARP3; HDAC9; HDAC4; FGFR3; GSK3B; NDUFB2; HDAC6; TUBB1; GSK3A; CDK6; HDAC5; NDUFC1; KCNA1; VEGFA; ITK; PDGFRB; HDAC1; NDUFA8; CD274; TUBA4A; KCNA5; KCNC3; TOP2A; SSTR4; IMPA1; NDUFA9; IGF1R; PARP1; HDAC8; NDUFB11; NDUFB9; KCNA6; NDUFC2; NDUFAF2; NDUFS4; KCNV2; KCNS3; NDUFA11; TYMS; KCNG2; KCNH8; KCNQ3; NDUFA6; NDUFA13; TUBB4B; NDUFA4; HDAC2; MT-ND3; NDUFA7; KCNG1; KCNQ2; KCNH4; KCND1; TUBB4A; RPS6KB1; KCNC4; KCNQ4; FLT3; TUBA1B; KCNS1; KCNC1; PARP2; RAF1; PDGFRA; NDUFB5; TUBB2A; NDUFAF1; TPH2; NDUFB10; KCNA10; TUBA3E; KCNS2; KCNV1; RET; TUBA1A; ALK; KCND3; HDAC3; TUBB6; KCNA3; CSF1R; NDUFB1; NDUFA12; MT-ND6; MTOR; RRM2B; KCNQ1; KCNH2; HDAC7; ESR1; HDAC10; SLC6A2; KCNA7; CRBN; GPD2; TPH1; NDUFA2; CUL4A; KCNH5; EML4; BRAF; KCNF1; HDAC11; DDB1; KCNG3; KCNH6; KCNA2; LCK; KCND2; KCNQ5; PDCD1; TOP1
neuroepithelial neoplasm,POLD3; POLE2; TOP2B; FKBP1A; IMPDH1; PPIA; POLA2; POLD1; FGFR2; POLD2; TOP2A; CD52; POLD4; POLE; POLA1; PRIM2; POLE3; RRM1; IMPDH2; PRIM1
neurofibromatosis type 1,SCN4A; PDGFRB; MAP2K2; SCN7A; IFNAR1; SLC6A3; SCN1A; SCN3A; MAP2K1; TUBB6; SCN10A; TUBB; DHFR; TUBB3; PTGS2; ABL1; SLC6A2; CDK6; TUBB2B; KIT; TUBB4B; SCN8A; TUBB1; TUBB4A; HMGCR; TUBB2A; SCN9A; TUBB8; FKBP1A; VDR; CDK4; SCN2A; IFNAR2; SCN11A; SCN5A; BCR
neurofibromatosis type 2,DHODH; MMP8; MMP7; MMP13; FKBP1A; ALK; MMP1; MET; EML4; NPM1
neuroma,SCN11A; SCN9A; SCN5A; SCN10A; SCN4A; SCN3A; SNAP25; SCN2A; TRPV1; SCN7A; SCN1A; SCN8A
neuromyelitis optica,POLA2; POLD1; IMPDH1; NR3C1; CSF3R; POLE; CD19; IMPDH2; HRH1; PRIM1; CD38; F11; POLE2; PSMB5; POLA1; C5; VEGFA; PPAT; TOP2A; PRIM2; MS4A1; IL6R; RRM1; POLD4; TOP2B; POLD3; JAK2; TNFSF13B; POLD2; F12; POLE3; JAK1; KLKB1; C1S; BTK; GSR; IL6ST
neuropathic pain,SCN4A; CACNA2D2; GABRA3; GABRA1; DRD4; ABCB1; PTGS1; CACNA1I; CHRNA4; ATP4A; SLC6A4; NDUFC1; NDUFS8; VDR; OPRM1; MAPK14; ALDH5A1; GABRG2; OPRD1; CNR1; EREG; NDUFA5; SNAP25; NDUFB5; SCN2A; SCN7A; NDUFAF1; SCN1A; NDUFS6; SCN3A; GRIN2C; GABRG1; SCN11A; SCN9A; NDUFAF3; CHRM2; GRIN2A; SCN5A; ADRA2C; SCN10A; NDUFA13; MAOA; CACNA1H; TRPV1; SCN8A; NTRK1; MT-ND6; GRIN3A; MT-ND1; MT-ND4L; GRIN2B; NDUFAB1; CACNA1G; MAOB; ACHE; NDUFB2; SLC6A2; GRIN2D; GRIN3B; NDUFB3; NDUFA10; CHRM3; NDUFA9; NDUFB9; NDUFC2; DRD3; GABRA2; CACNA2D1; NDUFV3; TGFA; NDUFB8; TRPV3; NDUFA3; GRIN1; GABRG3; NDUFB1; NDUFA4L2; MT-ND2; MT-ND3; MT-ND4; NDUFS3; ADRA2B; NDUFS1; GUCY1B1; NDUFB4; PTGS2; HTR2A; GPD2; NDUFS7; FAAH; CCR2; nan; NDUFAF4; NDUFA1; ADORA2A; NDUFA2; NDUFB10; HTR2C; CACNA1B; ADRA2A; NDUFS2; NDUFAF2; NDUFS4; NDUFB6; HTR3A; NDUFV1; NDUFS5; NDUFV2; OXTR; NDUFA12; GABRA5; MT-ND5; NDUFA7; OPRK1; NDUFB7; NR3C1; NDUFA8; AGTR1; NDUFB11; SIGMAR1; DRD2; CHRNB2; ADORA1; GRM5; ADRB2; NDUFA11; NDUFA6; MAPK11; NDUFA4
neuropathy,TUBB6; TUBB4B; PTGS2; TUBB1; SLC6A4; TUBB2B; CACNA2D1; HRH1; CALCRL; SLC6A2; TUBB4A; SNAP25; ALOX5; PTGS1; TUBB2A; TUBB; TUBB3; TUBB8
neurotoxicity,GABRA1; GABRA4; OPRM1; GABRG2; GABRA6; CACNA2D1; GABRG1; GABRB1; GABRB2; GLRA1; GRIN1; ADRA2C; GABRA5; GRIN3A; GABRP; VDR; GRIN2C; GABRG3; GRIN2A; KCNK18; GRIN2B; ADRA2B; GABRA3; KCNK2; FKBP1A; KCNK10; GABRE; GRIN2D; IL1R1; GRIN3B; ADRA2A; GABRA2; GABRB3; KCNK9; KCNK3; CD19; GABRD; GABRQ
neutropenia,POLD3; POLE2; TUBB4A; GSK3A; CSF3R; CXCR4; TUBA1B; TUBA4A; TUBB2A; POLE3; TUBA3E; TUBA1C; TUBB6; TUBB; TUBB3; TUBB8; GSTP1; TUBB1; TUBB2B; POLE; TUBA3C; PRIM1; CSF2RA; POLA2; POLD1; PRIM2; TUBA1A; POLD4; TUBB4B; TOP1; TOP2B; GSK3B; POLA1; CD33; POLD2; TOP2A; IMPA1; PPIA
newborn respiratory distress syndrome,GABRG2; NR3C1; nan; GABRG1; GABRB3; GABRE; GABRA4; GABRA2; GABRB1; GABRA5; GABRQ; GABRP; OPRM1; GABRA6; CHRM1; GABRD; GABRA3; GABRA1; GUCY1B1; CHRM3; GABRB2; CHRM2; GABRG3
nicotine dependence,GABRA3; GABRA1; ADRB1; MAOB; PTGS2; CHRNA3; PGR; ACHE; COMT; GABRP; CHRNA4; HTR2A; CA2; GLP1R; GRIN3B; OPRD1; CNR1; ADRA1A; GRIA3; DDC; CHRM3; SCN7A; GABBR2; SLC6A3; SCN1A; HTR2C; DRD3; GABRA2; CACNA1D; CHRNB2; GRIN2C; GRIK3; HTR3A; CA4; SCN11A; ADRA1D; CHRNA7; GRIN1; OXTR; GABRG3; SCN5A; SCN10A; GABRD; SCN8A; GRIN3A; GABBR1; GABRQ; SCN4A; OPRK1; PTGS1; SLC6A2; TRPA1; GRIN2D; GRIK5; SLC6A4; GABRA4; OPRM1; CHRNB4; GRIA2; HCRTR1; TRPM8; GABRB2; GRIK4; GRIA4; SCN3A; CACNA2D1; GABRG1; GABRB1; GABRB3; MTNR1A; SCN9A; GRIN2A; GABRA5; PPARA; CACNA1S; GABRE; GABRG2; NR3C1; SCN2A; HCRTR2; GABRA6; ADRA2A; CACNA1C; GRIK2; ADRB2; CHRNA5; ADRA1B; INSR; ADRA2C; GRIN2B; ALOX5; DRD4; CACNA1F; MTNR1B; CHRNA6; DRD2; GRIA1; GRIK1; ADRB3; MAOA; ADRA2B
nodal marginal zone B-cell lymphoma,CD38; FYN; POLA2; HDAC4; TOP2B; POLD3; HSP90AA1; HDAC6; HCK; POLA1; POLD2; CSF3R; SRMS; IL11RA; HDAC8; MS4A1; RRM1; PIK3CD; POLD4; POLE; IMPDH2; POLD1; ABL1; POLE2; CDK6; IMPDH1; HDAC1; CDK7; ERBB2; EPHA2; PRIM2; HDAC11; CDK1; HDAC3; LCK; BCR; PPIA; PRIM1; DHFR; FGR; HDAC9; HDAC7; FKBP1A; HDAC5; PDGFRB; TOP2A; CDK4; CDK9; SRC; TOP1; HSP90AB1; HDAC10; PSMB5; FRK; PIK3CA; CDK2; BLK; POLE3; KIT; YES1; PDCD1; HDAC2; TLR9; LYN
nodular sclerosis Hodgkin lymphoma,POLD1; HDAC4; POLD3; RBX1; HDAC10; POLE2; POLA1; TUBB4A; POLD2; NR3C1; TNFRSF8; CUL4A; PRIM2; HDAC8; POLE3; DDB1; POLD4; TUBB6; POLE; TUBB; TUBB3; POLA2; HDAC9; PSMB5; TUBB1; CSF3R; TOP2A; TUBB2A; TUBB4B; HDAC2; TUBB8; HDAC6; HDAC5; CRBN; TUBB2B; HDAC11; RRM1; HDAC3; PRIM1; HDAC7; HDAC1
noise-induced hearing loss,SCN2A; SCN3A; SCN9A; SCN10A; SCN8A; SCN1A; SCN11A; NQO1; SCN4A; NR3C1; SCN7A; SCN5A
non-Hodgkins lymphoma,CD79B; CD22; IFNGR1; HDAC9; RRM2B; HDAC7; POLD1; HDAC4; PTGS2; TOP2B; POLD3; FKBP1A; JAK2; RBX1; POLE2; PSMB5; TUBB1; POLA1; FLT1; TNFRSF10A; TUBB4A; RPS16; CDK6; PIK3CG; POLD2; RPL28; RPL19; RPS13; VEGFA; NR3C1; CRBN; RPS15; RPL22; CSF3R; CD274; TNFRSF10B; PIK3CA; CXCR4; TUBA1B; RPL36; IL2RA; TUBB2B; MMP13; RPLP1; CUL4A; RPS2; RPS11; RPL10; RPL7; POLE3; RPL7A; MS4A1; XDH; GABRG1; CTLA4; SYK; CD3D; RRM1; TUBA1C; EEF2; CD52; PIK3CD; HDAC3; POLD4; TUBB6; POLE; CD19; RPS27; IMPDH2; CSF1R; LCK; TUBB4B; PDCD1; PPIA; HDAC2; MMP1; HRH1; TUBA3C; RPL23A; PIM3; CD3E; RPL39; DHFR; KIR2DL3; TUBB3; TUBB8; KIR2DL2; CD38; BTK; FYN; POLA2; RPL6; RPLP0; LAG3; PTGS1; ABL1; RPL3; IL2RB; CD40; PIM2; RPL18A; HDAC5; VDR; FRK; RPS12; PDGFRB; IL18RAP; MMP8; RPS25; PGF; DNMT3A; TNFRSF8; CD80; FLT3; CDK2; KIR2DL1; RPS4Y1; RPS15A; SCN2A; BLK; TUBB2A; KIF11; TP53; ERBB2; RPL13A; EPHA2; RPS8; RPS3A; PRIM2; HDAC8; CHEK1; FAU; RPL30; KIT; IFNGR2; CD3G; IL6R; HDAC11; RPS14; RPL27A; PRKCB; PLK1; RPL13; DDB1; RPS21; GABRG3; RPS17; SCN5A; TOP1MT; RPS23; BCR; TUBB; CD47; SCN8A; SRC; RPL12; PRIM1; TXNRD1; RPS29; LYN; FGR; RPS20; GABRA3; GABRA1; FLT4; TNFRSF9; HDAC6; HDAC10; HCK; GSR; CD37; RPS19; JAK3; IMPDH1; PIK3R3; FAAH; RPL21; TUBA4A; KDR; PARP2; DNMT1; TOP2A; CDK4; SCN7A; RPS6; MMP7; CYP19A1; ESR2; RPL11; PARP1; RPS27A; SCN1A; GABRA2; SCN3A; FDPS; RPL29; RPL9; TUBA1A; SCN11A; SCN9A; CDK1; RPS9; BCL2; RRM2; RPS7; RPL4; TYMS; AURKB; RPL35A; SCN10A; RPS26; CSF2RA; RPS18; RPS28; TLR9; RPL36A; RPL17; SCN4A; PARP3; TNC; PIK3CB; RPL18; FGFR2; RPL31; RPS5; AURKA; ESR1; PIK3R2; EZH2; RPL34; HMGCR; GABRG2; RPL24; IL18R1; HDAC1; MPL; RPL5; RPS10; SRMS; RPL23; RPL27; MDM2; IL6; RPL35; PIM1; RPS24; PIK3R5; RPL32; AGTR1; RPL37; PIK3R1; RPS3; TUBA3E; GART; RPL8; RPL26; JAK1; HTR3A; RPSA; RPL38; RPL15; YES1; GABRA5; RPL14; TRPV1; RPL37A; RPS4X; RPL10A; MTOR; TOP1; RPL41
non-alcoholic fatty liver disease,NDUFAB1; ABCC8; NR1H4; NDUFS1; NDUFB4; NDUFB2; NDUFB7; NDUFC1; NDUFS8; GLP1R; GPD2; NDUFS7; NDUFA8; NDUFA5; NDUFA10; NDUFA2; LGALS3; PPARG; NDUFB5; NDUFAF1; NDUFA9; NDUFB10; AGTR1; NDUFB11; NDUFB9; THRB; NDUFC2; CACNA1D; NDUFV3; CCR5; NDUFAF2; NDUFS4; NDUFB8; NDUFV1; NDUFS5; NDUFAF3; F2; NDUFB1; NDUFA12; DGAT1; NDUFA4L2; NDUFA13; KCNJ11; DPP4; MT-ND6; MT-ND5; MT-ND4; NDUFA7; ADORA3; NPC1L1; CACNA1S; SLC5A1; PDE4C; PPARD; CLCN2; NDUFB3; SLC5A2; NDUFS6; CACNA1C; NDUFS2; ACE; NDUFB6; NDUFA3; INSR; CYSLTR1; NDUFA11; NDUFA6; NDUFA4; MAP3K5; MT-ND2; MT-ND3; MT-ND1; MT-ND4L; NDUFS3; AMY2A; MGAM; ACACA; PDE4A; ACACB; VDR; GHR; HMGCR; CCR2; NDUFAF4; NDUFA1; KLB; XDH; NDUFV2; PPARA; GCGR; CACNA1F; PDE4D; FGF1; LEPR; PDE4B
non-alcoholic steatohepatitis,NR1H4; ATP1A2; NDUFS1; CASP8; NDUFB4; PDE4A; PDE8A; ACACB; PDE4C; PDE8B; GABRG2; PDE4D; GPD2; PDE1A; CCR2; PDE1B; NDUFA1; ADORA2A; NDUFA10; NDUFA2; ATP1A4; BHMT2; KLB; NDUFB5; CASP5; PDE5A; PDE6H; NDUFA9; AGTR1; NDUFS6; BHMT; NDUFB11; NDUFC2; GABRA2; PDE3B; ACE; PDE9A; FGFR4; GABRG1; ATP1A1; NDUFAF2; NDUFB6; NDUFS5; ADORA2B; NDUFA3; PDE7B; PDE3A; CYSLTR1; NDUFA11; SCN5A; NDUFA6; PDE6G; NDUFA4L2; NDUFA13; GABRA5; PDE2A; PPARA; NDUFA4; SCN8A; MT-ND6; MT-ND5; MT-ND4; MT-ND1; CASP12; PDE7A; ACACA; ADORA3; CASP10; NDUFAB1; GIPR; PTGER3; OPRK1; NDUFB2; CASP14; ATP1A3; NDUFS8; PPARD; PDE10A; HMGCR; FGF1; OPRD1; NDUFA8; NDUFAF4; NDUFA5; LGALS3; PPARG; PDE6A; PDE6B; NDUFB9; PDE1C; CCR5; NDUFS4; CASP3; CASP7; NDUFB8; VKORC1; NDUFB1; PDE4B; MAP3K5; MT-ND2; NDUFS3; NDUFA7; GABRA3; ESR1; PDE6C; NDUFB7; CASP2; NDUFC1; CCKBR; OPRM1; GLP1R; NDUFS7; NDUFB3; NDUFAF1; SLC5A2; SCN1A; THRB; NR3C2; PDE6D; NDUFS2; NDUFV3; SCN9A; NDUFAF3; NDUFV2; NDUFA12; SCN10A; CASP4; MT-ND3; MT-ND4L; SCN4A; GABRA1; PGR; SLC10A2; CASP9; SCN2A; SCN7A; CASP1; CASP6; NDUFB10; SCN3A; CCKAR; ADORA1; NDUFV1; SCN11A; GABRG3; CD3E; GCGR
non-allergic rhinitis,SCN2A; TRPV1; SCN8A; SCN4A; SCN1A; SCN3A; SCN11A; SCN10A; PTGS2; PTGS1; SCN7A; HRH1; SCN9A; SCN5A
non-melanoma skin carcinoma,PTGS2; PTGS1; NR3C1; FAAH; IFNAR1; IFNAR2; DHFR; ODC1; TLR7; TRPV1; EGFR
