disease_name,gene_name
cataract,SCN4A; GABRA1; GABRE; GRIN2D; ADRA1A; GABRB3; GRIN1; GRIN2A; SCN5A; GABRD; ADRB3; GRIN3A; ADRA2B; PTGS2; GRIN3B; CHRM3; SCN7A; GABRA6; GABRA2; SCN3A; ADRA1D; SCN10A; GABRA3; ADRB1; GABRP; PTGS1; GABRG2; PTGFR; SCN2A; SCN1A; GABRB2; ADRA2A; GRIN2C; GABRG1; GABRB1; ADRB2; ADRA2C; SCN8A; GRIN2B; GABRA4; NR3C1; SCN11A; SCN9A; ADRA1B; GABRG3; GABRA5; GABRQ
central centrifugal cicatricial alopecia,PDE4A; ABCC9; MMP8; PDE4C; PDE4D; MMP7; MMP13; NR3C1; PDE4B; MMP1
cerebral infarction,CACNA1S; P2RY12; PTGS1; CACNA1F; CACNA1C; PDE3A; TBXAS1; CACNA1D; PTGS2; NR3C2; ABCA1
cerebral palsy,GABRP; GRIN2D; GABRG2; GRIA3; SCN2A; SCN7A; GABRA6; GRIK3; GRIK1; GABRG3; ADRA2B; GABRA3; SLC6A2; GABRB2; HTR2C; ADRA2A; GRIA4; SCN3A; CACNA2D1; GRIN2C; GRIK2; SLC18A2; SCN5A; ADRA2C; RYR1; GABRA1; GABRE; GRIK5; SLC6A4; GABRA4; SCN1A; GABRA2; GABRG1; GABRB1; SCN11A; GRIN1; GRIN2A; GABRD; GABBR1; GRIN2B; SCN4A; HTR2A; CA2; GRIN3B; GRIA2; SNAP25; CHRM3; GABBR2; GRIK4; GRIA1; GABRB3; CA4; CHRM1; SCN9A; SCN10A; GABRA5; SCN8A; GRIN3A; RYR3; GABRQ
cerebral small vessel disease,PDE10A; PDE4D; PDE7B; PDE4B; PDE2A; PDE4C; PDE6D; PDE9A; PDE6G; PDE4A; PTGS1; PDE6C; PDE8B; PDE1A; ADORA2A; PDE6A; PDE5A; PDE3B; PDE3A; PDE8A; PTGS2; PDE1B; PDE6B; PDE6H; PDE1C; ADORA2B; PDE7A
cervical cancer,VEGFA; TUBB2B; TUBB3; TUBB1; TUBB4A; F3; TUBB2A; TUBB6; TUBB8; CSF3R; TUBB4B; TUBB
cervical incompetence,SCN3A; SCN4A; OPRM1; SCN11A; SCN5A; SCN10A; SCN2A; SCN7A; SCN8A; SCN1A; SCN9A
cervical intraepithelial neoplasia,ADRA1B; ADRA1D; ADRB1; ADRA2B; ADRA1A; ADRA2A; ADRB2; ADRA2C; SCN4A; ADRB3
childhood acute lymphoblastic leukemia,OPRK1; OPRM1; GRIN2C; GRIN2D; OPRD1; SERPINC1; GRIN2A; GRIN3A; GRIN3B; GRIN2B; GRIN1; F2
childhood epilepsy with centrotemporal spikes,SCN11A; NR3C1; SCN2A; SCN7A; SCN4A; SCN1A; CACNA1B; SV2A; SCN5A; SCN10A; ALDH5A1; SCN3A; SCN9A; SCN8A
cholecystolithiasis,NR1H4; GRIN2D; GRIN3B; SCN2A; DRD2; SCN3A; SCN11A; SCN9A; SCN10A; SCN1A; SCN5A; SCN4A; DRD4; HTR2A; SCN7A; GRIN2C; SCN8A; GRIN3A; GRIN2B; DRD3; CACNA2D1; GRIN1; GRIN2A
cholelithiasis,SCN1A; SCN5A; SCN11A; SCN9A; SCN4A; SCN2A; SCN7A; SCN10A; SCN8A; NR1H4; OPRM1; SCN3A; HTR3A
chronic bronchitis,PDE4D; CHRM3; AGTR1; PDE4A; PDE4C; ADORA2A; CHRM1; ADRB2; ADORA2B; PDE4B; CFTR; NR3C1; PDE3B; ADORA1; PDE3A; ADORA3
chronic hepatitis C virus infection,NDUFS1; MPL; NDUFA8; NDUFB10; IFNAR1; IFNAR2; NDUFV3; NDUFB6; NDUFA3; NDUFA11; GRIN1; GRIN2A; NDUFA6; NDUFA13; MGAM; CYP3A43; NDUFB7; GRIN2D; IMPDH1; NDUFS8; OPRM1; NDUFAF4; NDUFB5; NDUFAF1; NDUFS6; NDUFB11; NDUFV1; NDUFB1; NDUFA12; EPOR; MT-ND2; GRIN3A; NDUFAB1; FKBP1A; VDR; GRIN3B; NDUFB3; NDUFA1; NDUFA5; NDUFA2; PPARG; NDUFS2; CYP3A4; CYP3A7; GRIN2C; NDUFAF2; NDUFS5; NDUFAF3; NDUFA4L2; NDUFA4; PPIA; MT-ND1; MT-ND4L; AMY2A; NDUFB4; OPRK1; NDUFB2; CYP3A5; NDUFC1; GPD2; NDUFS7; NDUFA10; NDUFA9; NDUFB9; NDUFC2; NDUFS4; NDUFB8; NDUFV2; MT-ND6; MT-ND5; MT-ND3; MT-ND4; NDUFS3; NDUFA7; GRIN2B
chronic kidney disease,PDE4A; PTGS2; KCNK2; OPRK1; FKBP1A; GABRP; PDE6C; CACNA1F; SCNN1A; PDE8B; PDE1B; PTGER2; ADORA2A; EGLN3; PDE6A; SLC5A2; NR3C2; GABRA2; PDE1C; CACNA1D; ADORA1; KCNK3; F2; GABRA5; KCNK18; TUBB4B; TUBB; TUBB3; GABRQ; EGLN2; GABRA3; CASR; ADRB1; SLC12A3; CACNA1S; ACHE; PTGS1; KCNK10; VDR; PDE10A; NR3C1; CD86; SERPINC1; IL1B; F10; EGLN1; TUBB2B; PDE5A; REN; AGTR1; GLRA1; CACNA1C; PDE3B; GABRB3; PCSK9; ADORA2B; PDE7B; GABRD; PPIA; PDE8A; SLC12A1; IMPDH1; OPRM1; GHR; HMGCR; PDE4D; CD80; PDE6B; IL2RA; TUBB2A; PDE6D; PTGER1; GABRB1; KCNK9; INSR; PDE3A; TUBB6; IMPDH2; GABRG3; PDE6G; PDE7A; TUBB8; NR1H4; GABRA1; TUBB1; GABRE; HTR2A; TUBB4A; PDE4C; GABRA4; GABRG2; PDE1A; PPARG; PDE6H; GABRA6; GABRB2; ACE; PDE9A; GABRG1; P4HTM; PDE4B; PDE2A; EPOR; ADORA3
chronic lymphocytic leukemia,BTK; PIK3CG; PRIM2; POLE3; MS4A1; PIK3CD; POLD4; ADA; PRIM1; POLE2; RRM1; BCL2; POLD3; POLA1; POLD2; POLE; POLA2; POLD1; CD52
chronic myelogenous leukemia,FYN; LYN; FGR; HCK; FRK; SRMS; BLK; RRM2; BCR; ABL1; PDGFRB; YES1; SRC; EPHA2; KIT; LCK
chronic obstructive pulmonary disease,NDUFAB1; NDUFB4; NDUFB7; NDUFA8; ADORA2A; NDUFA5; NDUFA10; CA1; MTNR1B; MMP7; PDE5A; NDUFB11; NDUFB9; NDUFC2; NDUFS2; ACE; NDUFV3; NDUFB6; CA4; NDUFV1; ADORA2B; NDUFA3; PDE3A; NDUFA11; GRIN1; NDUFA4L2; ELANE; MT-ND1; NDUFS3; NDUFS1; ACHE; PDE4C; NR3C1; NDUFS7; GRIN3B; NDUFAF4; NDUFB5; NDUFAF1; NDUFA9; PTGIR; NDUFB8; MTNR1A; NDUFAF3; NDUFV2; GRIN2A; NDUFB1; NDUFA13; ADRB3; MMP1; MT-ND6; MT-ND4; NDUFA7; ADRA2B; ADORA3; ADRB1; PDE4A; CA12; CA2; GRIN2D; NDUFC1; OPRM1; PDE4D; GPD2; HCN4; ADRA2A; NDUFS4; CHRM1; ADRB2; PDE4B; NDUFA6; MT-ND2; MT-ND4L; NDUFB2; NDUFS8; VDR; GLP1R; HMGCR; MMP8; NDUFB3; ADRA1A; NDUFA1; NDUFA2; CHRM3; MMP13; NDUFB10; NDUFS6; PDE3B; GRIN2C; ADORA1; NDUFAF2; NDUFS5; ADRA1B; ADRA1D; ADRA2C; NDUFA12; NDUFA4; GRIN3A; MT-ND5; MT-ND3; GRIN2B
cirrhosis of liver,GABRA3; ADRB1; ATP4A; GABRA4; ADRA1A; AVPR2; CHRND; CHRNA1; PDE5A; SSTR1; GABRA6; GABRB2; GABRA2; IFNAR2; GABRB3; ADRA1B; IMPDH2; SSTR2; AVPR1B; GABRQ; SSTR3; SLC12A3; IMPDH1; GABRG2; IFNAR1; FDPS; SSTR5; GABRG1; GABRB1; AVPR1A; CHRNB1; ADRA1D; GABRA5; ADRB3; GABRA1; FKBP1A; GABRP; SCNN1A; OPRM1; HMGCR; SSTR4; MTNR1A; GABRG3; CHRNG; SLC12A1; ACHE; GABRE; CHRNE; IL2RA; MTNR1B; NR3C2; ADRB2; GABRD
cocaine dependence,GRIN2D; GRIN3B; DRD2; ADORA1; ADORA2B; SCN10A; GRIN2B; ADORA3; SCN4A; HTR2C; SCN9A; ADORA2A; SCN2A; SCN1A; SCN3A; CHRM1; GRIN2A; GRIN3A; HTR2A; ALDH2; SCN7A; GRIN2C; SCN11A; GRIN1; SCN5A; SCN8A
cognition,GABRP; GABRG1; ADORA2B; HTR1D; SLC6A2; GABRA4; SLC6A3; SIGMAR1; GABRB1; GABRB3; GABRA5; GABRD; GABRQ; GABRA1; GABRG2; ADORA2A; GABRB2; GABRA2; ADORA1; GABRA3; GABRE; GABRA6; HTR2C; SLC18A2; GABRG3; ADORA3
colorectal cancer,PDGFRA; KIT; KDR; EPHA2; DDR2; MAPK11; NTRK1; FLT4; FGFR2; FGFR1; ABL1; VEGFA; PGF; RAF1; BRAF; RET; FLT1; FRK; PDGFRB; TEK
colorectal carcinoma,INSR; TOP1; SCN4A; FLT1; OPRM1; SCN2A; SCN1A; EPOR; SCN8A; FLT4; ATP4A; SCN7A; SCN9A; SCN5A; SCN10A; PTGS2; PTGS1; VEGFA; KDR; SCN3A; SCN11A; TYMS
common cold,ADRB1; FAAH; ADRA1A; TRPV1; ADORA3; ADRB2; GRIN2A; ADRA2C; PTGS2; TRPA1; CHRM3; ADORA1; ADRA1B; ADRA2B; PTGS1; SLC6A2; ADORA2A; TRPM8; SIGMAR1; ADRA2A; ADORA2B; ADRA1D; ADRB3; HRH1
conduct disorder,SCN2A; SCN7A; DRD2; HTR1A; SCN4A; DRD4; HTR2A; SCN1A; SCN3A; SCN9A; DRD3; SCN8A; SCN11A; SCN5A; SCN10A
congenital heart disease,GABRA3; GABRG2; GABRA2; GABRB3; GABRA1; GABRA4; EDNRB; GABRB2; GLRA1; GABRG1; KCNK3; FGA; FGB; GABRA5; KCNK2; GABRP; KCNK10; GABRB1; FGG; GABRG3; KCNK18; GABRE; GABRA6; EDNRA; KCNK9; GABRD; GABRQ
congestive heart failure,CACNA1S; SCNN1A; PLG; AVPR2; CA4; ADRB2; ADRA1B; ADRA1D; ATP1A2; ADRB1; GUCY1B1; CA12; SLC12A1; HMGCR; CRBN; ADRA1A; REN; CACNA1D; ACE; ATP1A1; NPR1; ADRB3; SLC12A3; RBX1; CACNA1F; CA2; ATP1A3; nan; HCN4; CACNA1C; MME; VDR; ATP1A4; CA1; CUL4A; SLC5A2; AGTR1; NR3C2; DDB1
coronary artery disease,NDUFS1; ADRB1; NDUFB4; PTGS2; GABRP; PTGS1; RBX1; KCNK10; CACNA1F; HTR2A; PDE4C; ATP4A; CHRNE; GABRA4; OPRM1; HMGCR; GPD2; PDE1A; NDUFB3; nan; NDUFA10; PDE6A; CHRND; NDUFB5; SCN7A; CUL4A; SLC5A2; AGTR1; NDUFS6; CACNA1C; NDUFC2; GABRA2; PDE3B; SCN3A; PDE6D; GABRG1; DDB1; PTGDR; CHRM1; PCSK9; ADRB2; P2RY12; SCN9A; NDUFA3; PDE7B; NDUFA11; NDUFV2; F2; GABRG3; NDUFA12; NDUFA6; NDUFA4L2; GABRD; TUBB4B; TUBB; TLR7; SCN8A; GRIN3A; MT-ND3; MT-ND4; MT-ND4L; ADORA3; ITGA2B; CACNA1S; ACHE; FKBP1A; NDUFB7; GRIN2D; PDE10A; PDE4D; CRBN; SERPINC1; NDUFA8; ADORA2A; NDUFA2; CHRM3; NDUFAF1; PDE5A; NDUFA9; GABRB2; NDUFB9; PDE1C; NDUFS2; ACE; PDE9A; NDUFB8; SCN11A; TUBB6; SCN5A; PDE6G; PDE2A; CHRNG; MT-ND5; GABRA3; NPC1L1; GABRA1; GUCY1B1; PDE4A; PDE8A; SLC6A4; NDUFC1; SLC29A1; PDE8B; GABRG2; TNNC1; PLG; PDE1B; NDUFA1; ACLY; PDE6B; TUBB2B; CHRNA1; HCN4; NDUFB10; GLRA1; NDUFB11; CACNA1D; XDH; NDUFV3; GRIN2C; ADORA1; NDUFAF2; NDUFB6; NDUFS5; KCNK9; ADORA2B; PDE3A; CYSLTR1; F2R; GRIN2A; NDUFA13; KCNK18; PPARA; TRPV1; MT-ND2; NDUFS3; TLR9; ITGB3; TUBB8; NDUFA7; GABRQ; NDUFAB1; SCN4A; KCNK2; NDUFB2; PDE6C; TUBB1; CHRNA4; GABRE; TUBB4A; NDUFS8; HRH2; NDUFS7; GRIN3B; FAAH; TNNT2; NDUFAF4; F10; NDUFA5; TNNI3; PPARG; SCN2A; TUBB2A; PDE6H; SCN1A; GABRA6; CHRNB2; GABRB1; NDUFS4; GABRB3; NDUFV1; NPR1; CHRNB1; INSR; KCNK3; GRIN1; NDUFAF3; NDUFB1; PDE4B; DRD1; SCN10A; GABRA5; NDUFA4; DPP4; MT-ND6; MT-ND1; PDE7A; TUBB3; GRIN2B
croup,ADRB1; NR3C1; ADRA1B; ADRA2C; ADRB3; ADRA2A; ADRA1A; ADRA1D; ADRB2; ADRA2B
cycloplegia,ADRB1; ADRB2; ADRA1B; ADRB3; ADRA2B; ADRA1D; CHRM2; ADRA1A; ADRA2A; CHRM1; ADRA2C; CHRM3
cystic fibrosis,CFTR; RPS5; RPL28; RPL27; RPS15A; RPL35; RPLP1; ESR2; RPS8; RPL37; RPL7; RPL30; RPL26; RPL29; RPSA; RPS9; RPS21; RPS7; RPL4; RPS23; RPS26; RPL12; RPS18; RPL17; RPL18; PGR; RPL19; RPS13; VDR; RPL24; RPL23; RPL36; MMP7; MMP13; RPS24; RPS2; RPS11; RPL7A; RPS3; FDPS; RPL8; RPL9; RPL27A; RPL38; RPS27; RPS4X; RPL23A; RPL10A; RPL39; RPS29; RPL31; RPLP0; ESR1; RPS19; RPS12; RPL22; MMP8; RPS4Y1; RPL11; RPL32; RPL10; RPS14; RPL13; RPL15; RPL35A; RPL14; MMP1; RPL41; RPS20; RPL6; RPL3; RPS16; RPL18A; RPL34; RPS15; RPS25; RPL21; RPL5; RPS10; RPS6; RPL13A; RPS27A; RPS3A; FAU; RPS17; RPL37A; RPS28; RPL36A
decubitus ulcer,COL4A4; COL2A1; COL6A3; COL6A5; COL18A1; COL11A2; COL5A2; COL15A1; COL6A6; COL11A1; COL4A2; COL6A1; COL3A1; COL4A3; COL4A6; COL5A3; COL1A1; COL6A2; COL1A2; COL27A1; COL28A1; COL5A1; COL24A1; COL4A1; COL4A5
delirium,PTGS2; ACHE; KCNK10; HTR2A; ALDH5A1; GLRA1; GABRA2; GABRG1; HTR3A; MTNR1A; KCNK3; ADRA2C; GABRA5; GRIN3A; ADRA2B; KCNK2; SLC6A4; GABRA4; GABRG2; FAAH; HTR2C; DRD2; HTR3B; GRIN1; GABRG3; HTR3E; HTR3D; TRPV1; GRIN2B; GABRA3; GABRA1; DRD4; PTGS1; BCHE; GRIN3B; GABRA6; GABRB2; ADRA2A; CACNA2D1; GRIN2C; GABRB1; CHRM1; HTR3C; GRIN2A; GABRP; GABRE; GRIN2D; OPRM1; NR3C1; CHRM3; MTNR1B; DRD3; GABRB3; KCNK9; KCNK18; GABRD; GABRQ
dental caries,GABRG2; GRIN3B; GABRG1; GRIN2D; GRIN1; GABRG3; GABRA5; GABRA1; GRIN2C; HRH1; GRIN3A; GABRA3; OPRM1; GABRA2; GRIN2A; GRIN2B
dental pulp disease,SCN3A; ADRA1D; ADRA2C; SCN4A; ADRB1; ADRA1A; SCN9A; ADRA1B; SCN5A; SCN10A; ADRA2B; SCN2A; SCN7A; SCN1A; ADRA2A; ADRB2; SCN8A; SCN11A; ADRB3
depressive disorder,NDUFAB1; GABRA3; GABRA1; DRD4; KCNK2; OPRK1; IL2RB; SLC6A2; GABRA4; OPRM1; NR3C1; GPD2; NDUFB3; ADRA1A; THRA; NDUFA5; NDUFA2; SNAP25; SCN7A; CHRNA1; NDUFA9; SCN1A; NDUFS6; GABRB2; HTR7; DRD2; ADRA2A; CACNA1C; NR3C2; HTR6; NDUFV3; FDPS; GABRB1; NDUFS4; GABRB3; NDUFV1; SCN11A; NDUFS5; CHRNB1; ADRA1B; HTR3C; NDUFV2; HTR1A; ADRA2C; NDUFA12; NDUFA6; HTR3D; GABRD; HRH1; MT-ND2; GRIN3A; MT-ND1; NDUFS1; GSK3B; ACHE; NDUFB2; ESR1; NDUFB7; CACNA1F; GRIN2D; GSK3A; SLC6A4; NDUFA8; NDUFA10; CHRND; NDUFB5; NDUFAF1; NDUFB9; HTR3B; DRD3; GABRA2; SCN3A; CACNA1D; GRIN2C; NDUFB6; ADRB2; NDUFA3; NDUFB1; SCN5A; NDUFA4L2; HTR3E; GABRA5; NDUFA4; MAOA; CHRNG; SCN8A; MT-ND3; TNF; NDUFA7; SCN4A; ADRB1; NDUFB4; MAOB; CACNA1S; GABRE; CHRNE; OPRD1; NDUFAF4; NDUFA1; IMPA1; SCN2A; ESR2; SLC6A3; GABRA6; GLRA1; NDUFB11; HTR2C; THRB; GABRG1; HTR4; NDUFB8; KCNK9; SCN9A; KCNK3; GRIN1; NDUFAF3; HTR1F; HTR1D; GABRG3; GRIN2A; MT-ND5; NDUFS3; GRIN2B; ADRA2B; PGR; GABRP; KCNK10; HTR2A; NDUFC1; NDUFS8; VDR; ALDH5A1; GABRG2; BCHE; NDUFS7; GRIN3B; DDC; IL2RA; HTR1B; HTR2B; NDUFB10; NDUFC2; HTR5A; NDUFS2; NDUFAF2; SLC18A2; HTR3A; CHRM1; HTR1E; ADRA1D; NDUFA11; SCN10A; NDUFA13; KCNK18; MT-ND6; MT-ND4; MT-ND4L; GABRQ
diabetes mellitus,CALCR; PTGS2; PTGS1; PDE6C; SLC5A1; NDUFC1; NDUFS8; VDR; SLC29A1; HMGCR; PDE4D; GPD2; NDUFS7; NDUFA8; CD80; PDE1B; NDUFAF4; NDUFA1; F10; PPARG; NDUFAF1; PDE5A; NDUFA9; SCN1A; ACE; PDE9A; NDUFS4; NDUFS5; ADRA1D; PDE3A; NDUFA13; NDUFA4; MT-ND5; MGAM; ADRA2B; NR1H4; ADRB1; SLC12A1; CACNA1S; AKR1B1; PDE8B; CXCR4; NDUFA5; NDUFA10; IL2RA; NDUFB5; SCN2A; REN; ADRA2A; PDE3B; SCN3A; PDE1C; SCN11A; P2RY12; INSR; PDE7B; SCN5A; NDUFA6; PDE6G; NDUFA4L2; PDE2A; PPIA; NDUFS3; GCGR; NDUFA7; ABCC8; SCN4A; NDUFS1; NDUFB4; PDE8A; FKBP1A; NDUFB2; NDUFB7; CACNA1F; NR3C1; PDE1A; SERPINC1; ADRA1A; ADORA2A; NDUFA2; SCN7A; PDE6H; AGTR1; CACNA1C; NDUFC2; PDE6D; NDUFV3; NDUFB8; CD52; ADORA2B; NDUFB1; ADRA2C; PDE4B; SCN10A; PPARA; KCNJ11; MT-ND6; MT-ND2; MT-ND4; MT-ND1; PDE7A; MT-ND4L; AMY2A; NDUFAB1; SOAT1; PDE4A; SLC12A3; PDE4C; GLP1R; PDE10A; CD86; NDUFB3; PDE6A; PDE6B; SLC5A2; NDUFB10; NDUFS6; NDUFB11; NDUFB9; NR3C2; CACNA1D; NDUFS2; NDUFAF2; NDUFB6; VKORC1; NDUFV1; SCN9A; ADRA1B; NDUFA3; GAA; NDUFA11; NDUFAF3; NDUFV2; F2; NDUFA12; MME; SCN8A; DPP4; MT-ND3
diabetic foot,COL4A4; COL2A1; COL4A3; INSR; COL24A1; COL18A1; COL4A5; DPP4; COL11A2; COL15A1; COL6A6; COL5A3; COL5A1; COL6A1; COL6A2; COL4A1; COL4A6; COL11A1; COL4A2; COL6A3; COL27A1; COL5A2; COL1A1; COL1A2; COL3A1; COL6A5; COL28A1
diabetic nephropathy,ADRB1; PDE4C; HMGCR; PDE8B; ADRA1A; ADORA2A; PDE6B; PDE5A; NR3C2; ABCA1; PDE7B; ADRA1D; PDE6G; EPOR; NISCH; SLC12A3; PTGS2; CACNA1S; PDE6C; VDR; GLP1R; PDE1A; PTGER2; PDE6A; PDE6H; CACNA1C; PDE1C; PDE6D; ACE; INSR; PDE4A; SLC12A1; PDE4D; PDE1B; AGTR1; ADRA2A; CACNA1D; PDE3A; PDE4B; PDE2A; PDE8A; PTGS1; CACNA1F; HTR2A; PDE10A; PDE3B; XDH; PDE9A; PTGER1; ADRA1B; ADORA2B; ADRA2C; PDE7A; ADRA2B
diabetic neuropathy,PTGS2; SLC6A4; TRPV1; SCN4A; PTGS1; CNR1; SCN2A; SCN3A; CACNA2D1; SCN9A; SCN5A; SLC6A2; FAAH; SCN1A; SCN11A; OPRM1; SNAP25; SCN7A; PDE5A; SCN10A; SCN8A
diffuse large B-cell lymphoma,XPO1; MET; NR3C1; DNMT3A; KDR; CD19; TUBB4B; TUBB1; TOP2A; MS4A1; NPM1; TUBB4A; DNMT1; TUBB2B; EML4; ALK; TUBB; TUBB3; CD79B; TUBB2A; TUBB6; TUBB8
dilated cardiomyopathy,CACNA1D; ADRB3; CACNA1F; ADRA1A; ACE; ADRA1B; CACNA1S; CACNA1C; ADRB2; ADRB1; AGTR1; ADRA1D
dislocation,GABRP; GABRA4; GABRB1; GABRA5; GABRD; GABRA3; GABRE; GLRA1; GABRG1; GABRQ; GABRG2; GABRA1; GABRA6; GABRB2; GABRA2; GABRB3; GABRG3
drug dependence,GABRP; GABRE; OPRD1; GABBR2; SLC6A3; HTR2C; GABRG1; KCNK3; GABRG3; SCN5A; ADRA2C; GABRD; GABRA3; DRD4; OPRK1; CHRNA4; HTR2A; SLC6A2; SLC6A4; GABRG2; DRD2; GABRA2; GABRB1; SCN11A; KCNK9; SCN9A; OXTR; SCN10A; GABRA5; KCNK18; SCN8A; ADRA2B; GABRA1; COMT; KCNK10; GABRA4; OPRM1; SCN7A; SCN1A; GLRA1; DRD3; SCN3A; CHRNB2; GABRQ; SCN4A; KCNK2; VDR; SCN2A; GABRA6; GABRB2; ADRA2A; CACNA2D1; SLC18A2; GABRB3; GABBR1
dry eye syndrome,PTGS2; PTGS1; P2RY1; P2RY6; P2RY4; ITGAL; CHRNA4; NR3C1; PTGFR; ADRA2A; ITGB2; CHRNB2; ADRA1B; P2RY2; ADRA2C; MC2R; ADRA2B; ADRA1A; INSR; ADRA1D; PPIA
duodenal ulcer,PTGS1; HRH2; MMP8; MMP13; ATP4A; P2RY12; ATP4B; MMP1; PTGER3; PTGS2; MMP7; PGA5
dyspepsia,ACHE; DRD2; HTR1A; PGA5; ADRA2B; HTR2A; ATP4A; ADRA2A; ADRA2C; HRH2; HTR2C
eating disorder,DRD3; GRIN2C; DRD4; HTR2A; SLC6A2; OPRM1; OPRD1; DRD2; GRIN2B; PGR; OPRK1; GRIN2D; HTR2C; HTR1A; GRIN3A; GRIN3B; SLC6A3; GRIN1; GRIN2A
emphysema,CHRM3; PDE4A; PDE4C; HMGCR; PDE4D; AGTR1; ADRB2; ELANE; NR3C1; PDE5A; PDE4B
endometrium adenocarcinoma,GRIN2D; GRIN1; SCN4A; GRIN3B; ADRA2A; GRIN2A; ADRA2C; GRIN3A; GRIN2C; GRIN2B; ADRA2B
endophthalmitis,SCN2A; SCN1A; SCN3A; SCN10A; SCN8A; NR3C1; SCN11A; SCN5A; SCN4A; SCN7A; SCN9A
energy expenditure,KCNK2; GABRG2; ADORA2A; ADORA1; GABRQ; GABRE; GABRA4; GLRA1; KCNK9; GABRG3; GABRA5; KCNK18; GABRA1; KCNK10; GABRA6; GABRB2; GABRA2; GABRG1; GABRB3; ADORA2B; ADORA3; GABRA3; GABRP; GABRB1; KCNK3; GABRD
epicondylitis,SCN4A; SCN2A; SCN11A; PTGS2; PTGS1; SCN7A; SCN5A; SCN1A; SCN3A; SCN9A; SCN10A; NR3C1; SCN8A
epilepsy,SCN4A; GABRA1; GABRE; GABRA4; VDR; ALDH5A1; CA14; GRIA2; CA1; SLC22A8; ADRA2A; GRIA4; GRIN1; SCN5A; KCNQ3; ADRA2C; GABRA5; GABRQ; GABRA3; KCNQ1; PGR; CACNA1I; CA9; KCNQ4; CNR1; SCN7A; SLC6A3; GABRA6; SCN3A; CACNA2D1; GRIA1; GRIK2; CA5B; SCN9A; GRIK1; CA5A; GABRG3; ABAT; SCN10A; CACNA1H; GRIN3A; GRIN2B; CACNA1G; CA12; KCNQ2; NR3C1; GRIN3B; GRIA3; CA6; MTNR1B; SCN2A; SCN1A; GABRB2; HTR2C; SIGMAR1; GRIK4; GABRA2; MS4A1; SLC6A1; GRIN2C; GABRG1; GABRB1; CA4; HTR1D; CA13; SLC22A6; GABRP; SLC6A2; CA2; GRIN2D; GRIK5; GABRG2; CACNA1B; SV2A; GRIK3; CA3; GABRB3; SLC22A11; SCN11A; MTNR1A; CA7; GRIN2A; KCNQ5; GABRD; SCN8A; ADRA2B
epilepsy with generalized tonic-clonic seizures,SCN2A; SCN4A; SCN1A; SCN11A; SCN10A; SCN7A; SCN3A; SCN9A; SCN5A; SCN8A
epistaxis,PLG; SCN2A; MMP7; SCN3A; SCN9A; SCN5A; MMP1; ADRA1A; SCN1A; ADRA1B; ADRA1D; ADRA2C; SCN8A; SCN4A; ADRA2A; SCN11A; SCN10A; MMP8; SCN7A; MMP13; ADRA2B
erectile dysfunction,DRD4; ADRA1A; PDE5A; DRD2; DRD3; AR; ADRA1B; ADRA2C; ADRA2B; ADRB1; ADRA2A; PTGER1; ADRB2; PTGER2; ADRA1D
erythromelalgia,SCN4A; SCN2A; SCN7A; SCN11A; SCN8A; SCN1A; SCN3A; SCN9A; SCN5A; SCN10A
esophageal squamous cell carcinoma,TUBB2B; TUBB6; TUBB8; TUBB4B; PDCD1; TUBB4A; TUBB2A; TUBB; TUBB3; TUBB1
esophageal varices,AVPR2; ADRB1; SSTR1; SSTR5; AVPR1A; AVPR1B; SSTR4; ADRB2; ADRB3; ADRA1A; ADRA1B; ADRA1D; SSTR2; SSTR3
essential hypertension,SLC12A3; REN; CACNA1C; NR3C2; CACNA1D; ADRB1; CACNA1S; HMGCR; SCNN1A; AGTR1; ACE; CACNA1F
essential tremor,ADRB1; ADRB2; GRIN2D; GRIN3B; GRIN2C; GRIN2A; GRIN3A; GRIN2B; CACNA2D1; GRIN1
extranodal nasal NK/T cell lymphoma,POLA1; NR3C1; TOP2A; RRM1; POLE2; POLD2; POLE3; POLD4; POLE; PRIM1; POLA2; POLD1; TOP2B; POLD3; PRIM2
eye disease,LAMA3; LAMC2; LAMB4; LAMA1; COL2A1; NTRK3; COL6A1; COL6A2; NTRK2; COL4A3; COL4A5; COL27A1; COL15A1; COL6A6; ITGAL; LAMC3; COL5A3; COL4A4; NR3C1; FN1; SERPINC1; COL5A1; LAMC1; ITGB2; COL6A3; COL1A2; LAMB2; COL6A5; COL4A6; COL11A2; ADRB1; COL11A1; LAMB1; CA2; LAMA4; PLG; COL4A2; COL3A1; AR; ADRB2; COL24A1; LAMB3; NTRK1; COL5A2; FKBP1A; COL1A1; LAMA5; COL18A1; COL4A1; PPIA; LAMA2; COL28A1
familial Mediterranean fever,IL1B; TUBB2A; TUBB6; TUBB1; TUBB4A; TUBB; TUBB2B; TUBB8; TUBB4B; TUBB3
familial hypercholesterolemia,NPC1L1; APOB; HMGCR; ACLY; CACNA1C; PCSK9; CACNA1S; CACNA1F; ANGPTL3; CACNA1D; MTTP
female breast carcinoma,KCNK2; GABRG2; GABRA6; KCNK3; GABRA5; GABRQ; GABRP; GABRE; GABRA2; GABRB1; KCNK9; KCNK18; GABRD; GABRA3; GLRA1; GABRG1; GABRB3; GABRG3; GABRA1; KCNK10; GABRA4; GABRB2
