disease_name,gene_name
reproductive system disease,PTGS2; FKBP1A; GNRHR; GABBR2; DRD2; CACNA2D1; GRIN2A; GRIN2B; ESR1; PTGS1; OPRM1; CHRM3; GRIN2C; GRIN1; SLC6A4; CHRM2; GRIN3A; SLC6A2; GRIN2D; GRIN3B; GABBR1
respiratory failure,ITGA2B; PTGS2; GABRA6; GABRB2; GABRA2; GRIN2C; GABRG1; GRIN1; GRIN2A; GABRA5; GABRA3; IL6R; GABRB3; ADRB2; P2RY12; GABRG3; GABRD; TLR9; GABRA1; GABRP; GABRE; GRIN2D; GRIN3B; SERPINC1; GRIN2B; PTGS1; GABRA4; VDR; GABRG2; MAS1; GABRB1; TLR7; GRIN3A; ITGB3; GABRQ
restless legs syndrome,OPRM1; CACNA1B; DRD2; CACNA2D1; HRH1; MAOB; DRD4; SLC6A2; VDR; DRD3; HCRTR1; SLC6A3; SV2A; SNAP25; HCRTR2; DRD1
retinal vein occlusion,LAMC2; LAMB4; VEGFA; PTPRB; LAMA5; LAMC1; COL2A1; COL6A2; COL1A2; COL24A1; LAMB2; VEGFB; COL18A1; LAMA2; LAMB3; COL11A2; LAMC3; LAMA1; LAMA4; COL5A1; COL6A1; VEGFC; COL4A3; COL4A1; COL4A6; LAMA3; ROCK1; COL5A3; COL4A4; LAMB1; NR3C1; FN1; PGF; COL4A2; COL5A2; COL28A1; COL11A1; COL1A1; PLG; ROCK2; COL6A3; COL3A1; COL6A5; COL4A5; COL27A1; COL15A1; COL6A6
retinoblastoma,TOP2B; CSF3R; TUBB2B; TUBB4B; TUBB; PPIA; TUBB3; TUBB8; TUBB1; VEGFA; PGF; TOP2A; VEGFC; VEGFB; TUBB4A; NR3C1; TUBB2A; TUBB6; TOP1MT
retinopathy of prematurity,PTGS1; VEGFA; NR3C1; ROCK2; ADRB2; ROCK1; IGF1R; ADORA1; ADORA2B; ADORA3; ADRB1; PTGS2; ADORA2A
rhabdomyosarcoma,FGR; FYN; FGFR2; TOP2B; ABL1; CSF3R; TEK; CD274; FLT3; TUBA1B; TUBA4A; TOP2A; BLK; TUBB2A; IGF1R; KIT; DDR2; HDAC11; RET; TUBA1C; BCR; IFNGR1; FLT4; TUBB1; TUBB4A; FRK; KDR; TUBB2B; PARP1; BRAF; IFNGR2; HDAC3; TUBB6; YES1; TOP1MT; HDAC2; TUBA3C; CSF2RA; NTRK1; TUBB3; TUBB8; FLT1; VEGFA; PDGFRB; HDAC1; PDGFRA; CDK4; EPHA2; HDAC8; NCAM1; TUBA3E; TUBA1A; MAPK11; PDCD1; TUBB; TOP1; LYN; PARP3; FGFR1; HCK; CDK6; TNFRSF10B; SRMS; PARP2; RAF1; LCK; TUBB4B; SRC
rhabdomyosarcoma with mixed embryonal and alveolar features,FKBP1A; TUBB2A; TUBB4B; TUBB; TUBB3; TUBB8; TUBB1; VEGFA; TUBB4A; TUBB2B; TUBB6
rheumatoid arthritis,CD4; BTK; NR1H4; ATP1A2; NDUFS1; FGFR3; PTGS2; PGR; JAK2; MMP9; TUBB1; TNFSF13B; ATP4A; GNRHR; NDUFC1; NDUFS8; IFNG; PDE8B; ITK; PDE4D; NR3C1; PIKFYVE; PDE1A; OPRD1; SPP1; NDUFA8; TNFSF11; CD80; CCR2; NDUFAF4; IL1B; TNFSF14; ADORA2A; NDUFA10; NDUFA2; PDE6B; HRH4; TUBB2A; RIPK1; PDE5A; IFNAR1; NDUFS6; NDUFB9; NDUFC2; ADAM17; PDE3B; PDE1C; MS4A1; PDE6D; PDE9A; NDUFV3; IL6R; TNFSF13; JAK1; IL20; GABRG1; CSF2; NDUFB8; RRM1; NDUFV1; NDUFS5; MAP2K1; NDUFA3; PDE3A; NDUFA11; IL17RA; IMPDH2; NDUFAF3; NDUFV2; CSF1R; NDUFA6; MAPK11; PDE6G; NDUFA4L2; NDUFA13; TRPV1; MT-ND6; MT-ND2; MT-ND1; PDE7A; LTA; DHFR; TNF; TNFSF12; ITGB3; TUBB8; CX3CL1; NOS2; NDUFB4; PDE4A; TXK; P2RX7; NDUFB2; PTGS1; PDE6C; CSF2RB; POLE2; CD40; BMX; CD40LG; FCGRT; ATP1A3; JAK3; PDE4C; POLD2; SLC6A4; IL23A; PDE10A; SLC29A1; IL12B; GABRG2; PDGFRB; CD86; NCBP2; GPD2; ITGA4; NDUFS7; IL1R1; FAAH; NDUFB3; PDE1B; NDUFA1; MAP2K2; NDUFA5; PDE6A; IL6; NDUFB5; NCBP1; TUBB2B; MMP13; PDE6H; NDUFB11; NDUFS2; TNFRSF13C; CCR1; NDUFAF2; NDUFS4; SYK; NDUFB6; PDE7B; PIK3CD; CYSLTR1; TUBB6; POLE; NDUFB1; PDE4B; GABRA5; PDE2A; KCNJ11; TUBB; PPIA; HRH1; PRIM1; MT-ND3; MT-ND4; LTB4R; LTB4R2; LTB; NDUFA7; ADORA3; NDUFAB1; ABCC8; GABRA3; POLA2; POLD1; PDE8A; FKBP1A; MAPKAPK5; ESR1; NDUFB7; POLA1; DHODH; TUBB4A; TYK2; IMPDH1; MAPK14; IL17A; IL17F; HMGCR; PLA2G4A; IL22; PPARG; ATP1A4; NDUFAF1; NDUFA9; NDUFB10; PRIM2; KIT; ACE; CCR5; ATP1A1; ADORA1; IL15; CD52; PTGER4; CD19; NDUFA12; BCR; NDUFA4; TLR7; CSF2RA; MT-ND5; CD3E; MT-ND4L; NDUFS3; TUBB3; ITGAL; GABRA1; POLD3; KEAP1; ABL1; PIK3CG; FLT3; PDGFRA; TEC; ITGAV; POLE3; GABRA2; GMPS; VKORC1; CXCL10; ADORA2B; POLD4; CD28; GABRG3; CSF1; MC2R; TUBB4B; IRAK4; TLR9
rib fracture,SCN4A; SCN7A; SCN1A; SCN3A; SCN11A; SCN9A; SCN5A; SCN10A; SCN2A; SCN8A
rosacea,MMP8; KDR; MMP7; MMP13; MAP2K1; PDE4B; MMP1; PLAT; IL17A; PDE4D; RARA; TRPV1; PDE4A; ADRA2A; RARG; ADRA2C; RARB; PDE4C; PLG; MAP2K2; SNAP25; PTGDR; ADRA2B
rotator cuff tear,SCN4A; ADRB1; OPRD1; FAAH; SCN1A; GABRA2; CACNA2D1; SCN9A; GABRG3; ADRA1A; SNAP25; SCN2A; ADRA2A; AR; ADRB2; ADRA1B; ADRA2C; ADRB3; ADRA2B; GABRA3; OPRK1; NR3C1; GABRG1; SCN11A; TRPV1; GABRA1; PTGS2; PTGS1; OPRM1; GABRG2; SCN7A; SCN3A; ADRA1D; SCN5A; SCN10A; GABRA5; SCN8A
salivary duct carcinoma,PDCD1; SRD5A2; GNRHR; KDR; ERBB2; SRD5A1; AR; SRD5A3; FLT4; FLT1
salivary gland adenoid cystic carcinoma,FGR; TOP2A; SRC; LYN; ABL1; PSMB5; PDGFRB; SRMS; BCR; FYN; HCK; FRK; EPHA2; YES1; LCK; BLK; KIT
salivary gland cancer,TUBB4A; TUBB2A; PRKCE; TACSTD2; PDCD1; TUBB; TOP1; FGFR2; PRKCZ; CDK6; MET; GNRHR; PRKD3; TOP2A; PDPK1; ERBB2; CHEK1; FGFR4; AR; PRKD1; TUBB3; TUBB8; PRKCH; TUBB1; FLT1; CDK2; CDK4; MDM2; EGFR; PRKCA; PRKCI; CTLA4; PRKCB; TUBB4B; FLT4; PRKCQ; FGFR3; FGFR1; PDGFRB; PRKCG; KDR; PDGFRA; TUBB2B; TP53; PRKCD; TUBB6
salivary gland carcinoma,TUBB1; TUBB4A; PDGFRB; EGFR; CSF1R; FGFR3; ITK; PDGFRA; TUBB2B; ERBB2; GART; PDCD1; TUBB; DHFR; FLT4; KDR; TUBB2A; KIT; AR; TUBB3; TUBB8; FGFR1; FLT1; GNRHR; TUBB6; TYMS; LCK; TUBB4B
salivary gland neoplasm,TUBB1; TUBB4A; AR; TUBB4B; PDCD1; TUBB2A; TUBB2B; RET; TUBB6; TUBB; TUBB3; EML4; CYP17A1; ALK; TUBB8
salivary gland squamous cell carcinoma,FLT1; TUBB2A; ERBB2; EGFR; HDAC3; HDAC2; TUBB3; HDAC6; TUBB1; TUBB4A; TUBB6; TUBB; FLT4; TUBB2B; KIT; BRAF; TUBB4B; TUBB8; TLR8; PDGFRB; HDAC1; FLT3; KDR; RAF1; RET
sarcoidosis,NDUFAB1; NDUFS1; NDUFB4; FKBP1A; NDUFB2; NDUFB7; TYK2; IL12B; NDUFB3; NDUFAF4; NDUFA5; NDUFA10; NDUFB10; NDUFB9; NDUFS2; NDUFB1; NDUFA6; MC2R; MT-ND2; MT-ND4L; NDUFA7; RBX1; CD80; NDUFAF1; CUL4A; MS4A1; NDUFV3; CSF2; NDUFS5; NDUFV2; NDUFA12; NDUFA4L2; MT-ND3; MT-ND1; TNF; CHRNA4; NDUFC1; NDUFS8; HMGCR; CD86; NDUFS7; IL1R1; NDUFA8; NDUFA2; NDUFB5; NDUFS6; NDUFB11; NDUFC2; CHRNB2; JAK1; NDUFS4; NDUFB6; DDB1; NDUFAF3; NDUFA4; NDUFS3; JAK2; JAK3; NR3C1; CRBN; GPD2; NDUFA1; NDUFA9; NDUFAF2; NDUFB8; NDUFV1; NDUFA3; NDUFA11; NDUFA13; MT-ND6; MT-ND5; MT-ND4
sarcoma,SCN4A; FLT4; HDAC7; FGFR2; FGFR3; POLD3; ITGB5; FKBP1A; HDAC6; ABL1; PSMB5; POLA1; FLT1; GSR; FRK; VEGFA; TACR1; HDAC1; MMP8; CSF3R; CD274; TUBA1B; KDR; TOP2A; RAF1; CDK7; CDK4; TUBB2A; CUL4A; EGFR; GART; CHRNB2; DDR2; RET; POLD4; TUBB6; CSF1R; MAPK11; TUBB4B; PDCD1; PPIA; PRIM1; CSF2RA; MTOR; TOP1; DHFR; TUBB3; POLA2; POLD1; TOP2B; GSK3B; XPO1; MMP2; IL2RB; TUBB1; CHRNA4; TUBB4A; GHR; TEK; CXCR4; FLT3; MAP2K2; PARP2; IDO1; MMP13; EML4; POLE3; CTLA4; RRM1; TUBA1C; ALK; HDAC3; LCK; TUBB; TUBA3C; NTRK1; TLR9; ITGB3; PARP3; ERBB3; HDAC4; PTGS2; FGFR1; POLE2; MMP9; CDK6; POLD2; HDAC5; ALDH2; ALDH5A1; ITK; PDGFRB; CDK2; IL2RA; IGF1R; PARP1; MMP14; KIT; BRAF; FDPS; FGFR4; CYP3A7; MAP2K1; CDK1; TYMS; POLE; BCR; HDAC2; MMP1; TLR7; TUBB8; CYP3A43; HDAC9; ABCB1; RBX1; HDAC10; CYP3A5; NR3C1; CRBN; TUBA4A; PPARG; PDGFRA; CDK9; TUBB2B; ITGAV; ERBB2; EPHA2; PRIM2; HDAC8; TUBA3E; CYP3A4; HDAC11; HTR3A; TUBA1A; DDB1; RRM2; TOP1MT
sarcopenia,NOS1; nan; MSTN; AGTR1; VDR; GHR; NOS3; AR; NOS2; GUCY1B1; FKBP1A; ACVR2B; INSR
schizoaffective disorder,GABRG2; GRIN3B; DRD2; GRIN2C; HTR1A; GRIN2A; GABRA5; ADRA2B; GABRA1; ESR1; CHRNA4; HTR2A; HTR2C; DRD3; GABRG1; PAH; CHRNA7; GABRA3; DRD4; GRIN2D; ESR2; SLC6A3; ADRA2A; GABRA2; CHRNB2; GRIN1; ADRA2C; GRIN2B; ACHE; VDR; CNR1; OXTR; GABRG3; GRIN3A
schizophrenia,GUCY1B1; DRD4; SCTR; OPRK1; PTGS1; HTR2A; SLC6A2; GRIN2D; SLC6A4; NDUFS8; OPRM1; PDE10A; HRH2; NDUFS7; CNR1; GRIA3; DDC; PDE6B; HTR1B; IL6; SCN7A; NDUFA9; SLC6A3; SCN1A; HTR2C; SIGMAR1; HTR7; DRD2; NR3C2; TUBA3E; SCN3A; MS4A1; SV2A; NDUFV3; CHRNB2; NPY5R; HTR4; NDUFB8; HTR1E; SCN9A; PDE7B; PAH; CHRNA7; NDUFAF3; HTR1A; HTR1F; CHRM2; SCN5A; PDE4B; HTR3E; SLC6A9; SCN8A; GRIN3A; GRM3; MT-ND1; S1PR3; ACHE; HDAC6; CHRNA4; CACNA1F; CA2; NDUFC1; VDR; PDE4D; NR3C1; PDE1A; GRIN3B; OPRD1; NDUFA8; GRIA2; nan; S1PR4; ADORA2A; NDUFA2; PDE6A; NDUFB5; SCN2A; TUBB2A; TUBB2B; PDE6H; TAAR1; CACNA1B; HTR3B; ADRA2A; NDUFC2; DRD3; PDE1C; GRIA1; PDE6D; HTR5A; CACNA1D; PDE9A; GRM2; NDUFAF2; NDUFS4; NDUFB6; SLC18A2; HTR3A; CA4; NDUFS5; DRD5; HDAC3; PDE3A; NDUFV2; S1PR5; OXTR; GRIN2A; DRD1; PDE6G; NDUFA13; HTR3D; NDUFA4; HDAC2; DPP4; TUBA3C; MT-ND5; MT-ND3; MT-ND4; NDUFS3; TUBB3; ADRA2B; SCN4A; NDUFS1; PDE8A; CACNA1S; ESR1; COMT; PDE6C; TUBB1; HRH3; PDE4C; ATP4A; ALDH5A1; PDE1B; TUBA1B; NDUFAF4; NDUFA1; NDUFA10; HTR2B; PDE5A; ESR2; NDUFB10; NDUFS6; NDUFB11; CACNA1C; PDE3B; GRIA4; HTR6; NDUFS2; GRIN2C; TUBA1A; NDUFV1; MTNR1A; INSR; NDUFA11; GRIN1; HTR3C; ADRA2C; NDUFA12; SCN10A; NDUFA4L2; PDE2A; TUBB4B; CACNA1H; MT-ND2; MT-ND4L; DHFR; TUBB8; NDUFA7; NDUFAB1; CACNA1G; NDUFB4; PDE4A; MAOB; PTGS2; CA12; SLC12A1; NDUFB2; NDUFB7; CACNA1I; TUBB4A; PDE8B; GPD2; ITGA4; HDAC1; NDUFB3; TUBA4A; NDUFA5; CHRM3; CA1; MTNR1B; NDUFAF1; NDUFB9; IL6R; TUBA1C; SCN11A; CHRM1; TACR3; ADORA2B; NDUFA3; S1PR1; TUBB6; HTR1D; CHRM4; NDUFB1; NDUFA6; TUBB; MT-ND6; PDE7A; S1PR2; GRIN2B
scleroderma,FKBP1A; ABL1; VDR; PDGFRB; SCN2A; BLK; IFNAR1; SCN11A; SCN9A; LCK; LYN; HCK; nan; SCN7A; PDE5A; EPHA2; GUCY1A2; KIT; LPAR1; FGR; GUCY1B1; HMGCR; SNAP25; YES1; CD19; SCN5A; SCN8A; SRC; SCN4A; FYN; FRK; NR3C1; SRMS; SCN1A; SCN3A; GUCY1A1; SCN10A; BCR
sclerosing cholangitis,NR1H4; ALOX5; RARB; PPARD; PTGS2; PTGS1; RBX1; DHODH; NR3C1; RARA; CUL4A; FGFR4; DDB1; RARG; PPARA; FGF1; CRBN; CCR2; LOXL2; SLC10A2; KLB; CCR5
scoliosis,GABRE; GABRA4; FAAH; SNAP25; GABRD; ADRA2B; GABRA3; PLG; GABRB2; CACNA1D; GABRG1; GABRB1; GABRG3; GABRA5; GABRQ; CACNA1S; GABRP; CACNA1F; VDR; GABRG2; CACNA1C; GABRA2; TRPV1; GABRA1; PTGS2; PTGS1; OPRM1; GABRA6; ADRA2A; GABRB3; ADRA2C
seasonal allergic rhinitis,ABL1; HRH3; NR3C1; CHRM3; PTGDR2; HRH1; PDE4A; HRH4; KIT; CHRM1; ADRA1D; PDE4B; IGHE; ADRA2B; PDGFRB; ADRA1A; CHRM2; BCR; SLC6A2; PDE4C; PDE4D; ADRA2A; PTGDR; ADRA1B; ADRA2C
secondary progressive multiple sclerosis,PGR; SCNN1A; NDUFS7; NDUFB3; NDUFA8; TNFSF14; NDUFA10; NDUFA2; NDUFB10; NDUFS6; NDUFB11; NDUFB9; NDUFC2; MS4A1; NDUFV3; CD3G; NDUFV1; NDUFA11; NDUFA12; MC2R; SCN10A; NDUFA4L2; NDUFA4; MT-ND6; MT-ND5; MT-ND4; MT-ND4L; NDUFB4; NDUFB2; NDUFC1; NDUFS8; GPD2; NDUFAF4; NDUFA5; SCN7A; SCN1A; NDUFS2; NDUFS4; NDUFB6; NDUFB8; SCN11A; NDUFA3; NDUFAF3; SCN5A; NDUFA6; MT-ND2; CD3E; MT-ND1; NDUFS3; NDUFA7; NDUFAB1; NDUFS1; ESR1; NR3C1; ITGA4; NDUFA1; NDUFB5; SCN2A; NDUFAF1; NDUFA9; ESR2; NDUFAF2; NDUFS5; SCN9A; NDUFB1; NDUFA13; SCN8A; LTA; SCN4A; NDUFB7; SLC6A4; HMGCR; SCN3A; CD3D; NDUFV2; MT-ND3; LTB
sensorineural hearing loss,CA2; NR3C1; GRIA2; GRIA3; GABRB2; SCN3A; GABRG1; GRIK2; CA4; GABRD; GABRE; GABRA4; SCN2A; NR3C2; GRIA4; GRIA1; SCN11A; GABRG3; SCN5A; SCN10A; SCN4A; GABRP; SCN7A; SCN1A; GABRA6; GABRA2; GABRB1; SCN9A; GABRA5; SCN8A; GABRA3; GABRA1; ACHE; GRIK5; GABRG2; GRIK4; GRIK3; GABRB3; GRIK1; GABRQ
septic shock,GABRA3; KCNK2; GABRP; GABRE; GABRA4; PLG; THRA; HCN4; GABRA6; GABRA2; AVPR1A; ADRB2; KCNK9; INSR; KCNK3; ADRA1D; PDE3A; GABRG3; GABRD; ADRB3; ITGB3; ADRA2B; GABRA1; KCNK10; HMGCR; NR3C1; TNNC1; TREM1; AVPR2; AGTR1; GLRA1; PDE3B; GABRB1; GABRB3; GABRA5; GABRQ; ITGA2B; ADRB1; GABRG2; SERPINC1; ADRA1A; TNNI3; ADRA2A; THRB; ADRA1B; ADRA2C; AVPR1B; C5; TNNT2; GABRB2; ADM; NR3C2; PTGIR; GABRG1; KCNK18
serum lipopolysaccharide activity,HMGCR; ADORA1; NOS2; ADORA2A; NOS3; ADORA2B; ADORA3; ABCC8; NOS1; KCNJ11
severe acute respiratory syndrome,GRIN2D; CYP3A5; IMPDH1; VEGFA; IL1R1; TUBB2B; ESR2; IFNAR1; CYP3A4; CYP3A7; GRIN2C; JAK1; BDKRB2; ADRA1D; GRIN1; ADRA2C; CSF2RA; GRIN3A; ADRA2B; GUCY1B1; OPRK1; JAK2; KCNN4; VDR; NR3C1; TUBB2A; MMP13; SLC5A2; IFNAR2; CSF2; AR; ADRA1B; GRIN2A; TUBB4B; TUBB; PPIA; TLR9; GRIN2B; CYP3A43; PTGS1; TUBB4A; OPRM1; GRIN3B; OPRD1; MMP8; PLG; MMP7; AGTR1; NR3C2; TUBB6; TLR7; TUBB8; PTGS2; KEAP1; TUBB1; SERPINC1; ADRA1A; nan; ADRA2A; IL6R; MMP1; TUBB3
severe aplastic anemia,FKBP1A; IMPDH1; PRIM2; POLD4; PPIA; ADA; PRIM1; POLA1; MPL; POLE3; CD52; POLA2; POLD1; POLD2; CSF3R; POLE; POLD3; POLE2; RRM1; IMPDH2
severe combined immunodeficiency,CSF3R; PRIM2; POLE3; RRM1; POLD4; POLE; POLA2; POLD1; POLE2; POLD2; CD52; POLD3; IMPDH2; FKBP1A; POLA1; IMPDH1; KIT; PRIM1; DHFR
severe congenital neutropenia,POLD3; POLA1; POLD2; PRIM1; DHFR; POLA2; POLD1; RRM1; IMPDH2; FKBP1A; PRIM2; POLE3; POLD4; POLE; POLE2; IMPDH1
severe pre-eclampsia,CACNA1S; CACNA1F; HMGCR; ADRB3; ADRA1A; ADRA1D; ADRA2A; CACNA1D; ADRB2; ADRA1B; ADRA2C; ADRB1; CACNA1C; ADRA2B
sex chromosome disorder of sex development,NDUFB7; NDUFB5; NDUFB10; NDUFS6; NDUFS2; NDUFA3; NDUFAF3; MT-ND2; MT-ND5; MT-ND3; MT-ND4L; NDUFS3; NDUFB2; NDUFS8; GPD2; NDUFS7; NDUFB3; NDUFA1; NDUFA5; NDUFAF1; NDUFV3; NDUFAF2; NDUFA4L2; NDUFA13; NDUFAB1; NDUFB4; NDUFA2; NDUFB9; NDUFC2; NDUFS4; NDUFB6; NDUFB8; NDUFV1; NDUFS5; NDUFV2; NDUFA12; MT-ND4; MT-ND1; NDUFA7; NDUFS1; NDUFC1; NDUFA8; NDUFAF4; NDUFA10; NDUFA9; NDUFB11; NDUFA11; NDUFB1; NDUFA6; NDUFA4; MT-ND6
sex cord-stromal tumor,TUBB4B; TUBB; TUBB3; TUBB8; TUBB4A; VEGFA; TUBB2A; TUBB2B; TUBB1; TUBB6
sexual dysfunction,ADORA2A; PDE5A; PTGER1; AR; ADORA2B; OXTR; ADORA1; ADORA3; ESR1; PTGER2; SLC6A2; OPRM1; ESR2; SLC6A3; MC4R; HTR1A
sexually transmitted disease,PDE8A; PDE4C; PDE10A; PDE4D; PDE5A; PDE3B; PDE6D; PDE7B; PDE3A; PDE7A; PDE6C; PDE1A; PDE4B; PDE2A; PDE1B; ADORA2A; PDE6B; PDE1C; ADORA2B; PDE6G; PDE4A; PDE8B; PDE6A; PDE6H; PDE9A
short-term memory,KCNQ1; KCND1; KCNA7; KCNC4; KCNH3; KCNH5; KCNG3; KCNH6; KCNG2; KCNA4; KCND2; KCNH7; KCNQ2; KCNS1; KCNC3; KCNH1; KCNB1; KCNG4; KCNS3; KCNB2; KCNQ5; KCNG1; KCNH2; KCNA1; KCNC1; KCNA5; KCNA10; KCNS2; KCNV2; KCND3; KCNA2; KCNH8; KCNH4; KCNQ4; KCNA6; KCNF1; KCNV1; KCNC2; KCNA3; KCNQ3
shoulder impingement syndrome,PTGS1; SCN2A; SCN7A; SCN4A; NR3C1; PTGS2; SCN1A; SCN11A; SCN5A; SCN10A; SCN8A; SCN3A; SCN9A
sickle cell anemia,NOS2; SELE; NDUFS1; ADRB1; FKBP1A; PTGS1; POLE2; KCNN4; GRIN2D; IMPDH1; POLD2; C5; HDAC5; NDUFC1; VDR; OPRM1; HMGCR; PDE4D; PDGFRB; CRBN; NDUFB3; DNMT3A; nan; PPAT; ADORA2A; NDUFA5; EDNRB; SCN7A; NDUFAF1; AGTR1; NDUFB11; PDE3B; GUCY1A2; SCN3A; MS4A1; KIT; PDE9A; HDAC11; GUCY1A1; NDUFAF2; NDUFS4; NDUFB8; P2RY12; SCN9A; NDUFA3; SELP; POLD4; GABRG3; GRIN2A; NDUFB1; PDE2A; HDAC2; SCN8A; MT-ND5; MT-ND4L; DHFR; NDUFAB1; POLA2; HDAC7; GUCY1B1; POLD1; NDUFB4; POLD3; NOS1; HDAC6; ABL1; PDE4C; PDE10A; GPD2; ITGA4; HDAC1; NDUFA8; CXCR4; NDUFA10; DNMT1; PDE6A; NDUFB5; SCN2A; NDUFB10; PKLR; SCN1A; NDUFS6; NDUFC2; PDE1C; NDUFS2; NOS3; SCN11A; ADRB2; CD52; HDAC3; PAH; RRM2; CYSLTR1; NDUFA11; IMPDH2; SCN5A; NDUFA6; PDE6G; NDUFA4L2; HBA2; NDUFS3; HBB; ITGB3; GRIN2B; SCN4A; ALOX5; HDAC9; HDAC4; PTGS2; OPRK1; NDUFB2; PDE6C; NDUFB7; POLA1; NDUFS8; SLC29A1; GABRG2; NR3C1; HRH2; NDUFS7; GRIN3B; SERPINC1; CNR1; CSF3R; PDE1B; NDUFAF4; IL1B; F10; CHRM3; PDE5A; CUL4A; PRIM2; POLE3; CACNA1B; EDNRA; GABRA2; CACNA2D1; SV2A; FDPS; RRM1; PDE7B; POLE; NDUFAF3; NDUFA12; SCN10A; GABRA5; BCR; EPOR; PLA2G2A; PPIA; ADA; PRIM1; MT-ND6; MT-ND2; GRIN3A; MT-ND3; MT-ND1; ITGA2B; GABRA3; GABRA1; PDE4A; PDE8A; RBX1; HDAC10; PDE8B; PDE1A; OPRD1; NDUFA1; NDUFA2; PDE6B; PDE6H; NDUFA9; HDAC8; NDUFB9; PDE6D; XDH; NDUFV3; GRIN2C; GABRG1; NDUFB6; NDUFV1; DDB1; NDUFS5; PDE3A; GRIN1; NDUFV2; PDE4B; NDUFA13; SELL; NDUFA4; MT-ND4; PDE7A; HBA1; NDUFA7
sinusitis,ADRB1; PTGS1; OPRM1; NR3C1; ADRA1A; SCN7A; ADRA2A; ADRA1B; CFTR; IL4R; IL33; SCN3A; SCN11A; SCN5A; SCN10A; TRPV1; IGHE; ADRA2B; GUCY1B1; SLC6A2; HMGCR; SCN1A; SCN9A; ADRA1D; ADRA2C; ADRB3; SCN8A; SCN4A; PTGS2; IL5RA; FAAH; nan; SCN2A; ADRB2
skin cancer,POLD1; POLD3; POLE2; POLA1; TUBB4A; POLD2; IL2RA; TUBB2B; POLE3; CTLA4; POLD4; PDCD1; PRIM1; PARP3; HDAC6; HDAC10; VDR; CD274; MAP2K2; PARP2; PRIM2; EGFR; HDAC8; HDAC11; RRM1; HDAC3; TYMS; HDAC4; TUBB1; HDAC5; HDAC1; IGF1R; BRAF; POLE; HDAC2; TUBB3; POLA2; HDAC9; HDAC7; IL2RB; TUBB2A; PARP1; MAP2K1; INSR; TUBB6; TUBB4B; TUBB; TUBB8
skin carcinoma,RARB; BRAF; IFNAR2; FKBP1A; MAP2K2; RARA; RARG; IFNAR1; MAP2K1; TYMS; PDCD1
skin disease,GABRA3; RARB; ACHE; VDR; PDE5A; ERBB2; GABRG1; SCN8A; SCN4A; GABRA1; CACNA1S; HMGCR; NR3C1; RARA; SCN1A; GABRA2; SCN3A; CACNA1D; MTNR1A; NPR1; SCN9A; SCN5A; IL4R; FKBP1A; CACNA1F; MTNR1B; CACNA1C; RARG; HRH1; GABRG2; SCN2A; SCN7A; SCN11A; GABRG3; SCN10A; GABRA5
skin neoplasm,TNC; HDAC1; HDAC2; SCN8A; ADRA1A; ADRA2A; SCN3A; ADRB2; ADRA1B; ADRA1D; FLT4; HDAC6; ABL1; PDGFRB; PLG; EGFR; KIT; SCN9A; HDAC3; SCN5A; SCN10A; PDCD1; SCN4A; ADRB1; FLT1; KDR; SCN2A; SCN7A; SCN1A; SCN11A; ADRA2C; BCR; ADRB3; ADRA2B
sleep apnea,SLC6A2; GLP1R; HCRTR1; SNAP25; EDNRB; EDNRA; CHRM2; PGR; CHRM3; CYSLTR1; OXTR; OPRM1; HCRTR2; SLC6A3
small cell carcinoma,SLC6A4; KDR; RAF1; TUBB2A; CTLA4; TUBB; FLT1; TUBB4A; FLT3; KIT; TOP1MT; PDCD1; TUBB8; TUBB1; SLC6A2; MET; PDGFRB; TUBB2B; RET; TUBB6; FLT4; BRAF; TUBB4B; TUBB3
