disease_name,gene_name
obsessive-compulsive disorder,SCN4A; GABRA1; GABRP; HTR2A; CA2; GRIK5; SLC6A4; GABRG2; GRIN3B; CNR1; GRIA3; SCN2A; SLC6A3; SCN1A; GABRB2; DRD2; GABRA2; GRIA4; GRIA1; GABRG1; GABRB1; GRIK3; GRIK2; CA4; SCN11A; SCN9A; HTR1A; GABRG3; GRIN2A; SCN5A; SCN10A; GABRD; SLC6A9; GRIN2B; GABRA3; GABRE; SLC6A2; OPRD1; HTR2C; CACNA1B; GRIK4; DRD3; SCN3A; SV2A; GRIN2C; GABRB3; MTNR1A; GRIK1; GRIN1; GABRA5; SCN8A; GRIN3A; GABRQ; ADRB1; DRD4; PTGS2; SCTR; COMT; GRIN2D; GABRA4; GRIA2; MTNR1B; SCN7A; GABRA6; HTR3A; GRM5; ADRB2; OPRK1; OPRM1; CACNA2D1; OXTR
obstructive sleep apnea,CA12; CA2; SLC6A4; KCNA1; HMGCR; GABRG2; GRIN3B; CA14; CNR1; CHRM3; CA1; MTNR1B; GABBR2; KCNH5; SLC6A3; GABRA6; DRD2; KCNF1; GABRB1; GABRB3; CA4; KCNV2; MTNR1A; KCNG4; KCNH6; KCNG2; OXTR; ADRA2C; KCND2; KCNH7; CA13; GABRA5; GRIN2B; NOS2; GABRA1; PTGS2; KCNQ2; ACHE; NOS1; PTGS1; KCND1; SLC6A2; KCNA7; GRIN2D; GABRA4; OPRM1; NR3C1; KCNC1; GABRB2; ADRA2A; KCNA6; GABRA2; KCNS2; KCNB1; KCNV1; CA7; CA5B; KCNG3; CYSLTR1; CA5A; GRIN1; CHRM2; KCNB2; GRIN2A; KCNH8; KCNQ3; KCNQ5; GABRA3; KCNG1; ADRB1; KCNQ1; KCNH2; KCNH4; GABRP; HRH3; GABRE; HTR2A; CA9; VDR; CA6; KCNA10; KCNH1; HTR2C; SLC6A1; GABRG1; NOS3; CA3; KCNC2; ADRB2; KCNS3; KCND3; KCNA3; KCNA2; KCNA4; GABRG3; GABRD; ADRA2B; SLC12A3; KEAP1; KCNC4; KCNQ4; KCNS1; KCNA5; KCNC3; KCNH3; NR3C2; GRIN2C; GRIN3A; GABBR1; GABRQ
ocular hypertension,ADRB1; ROCK1; CHRM3; ADORA1; CHRM1; ADORA3; CA2; NR3C1; HSD11B1; PTGFR; ROCK2; ADRA2A; ADRB2; ADRA2C; ADRA2B; PTGER2
oligoastrocytoma,ERBB3; FKBP1A; EPHA4; TOP2A; EGFR; EPHA1; EPHB4; SRC; EPHA2; KIT; RET; TOP2B; EPHB6; PDGFRB; GRIA2; FLT3; EPHA7; CDK4; EPHB1; ERBB4; EPHB3; EPHA10; FLT4; EPHA3; EPHA8; EPHA6; PTK6; FLT1; CDK6; VEGFA; TEK; KDR; EPHB2; ERBB2; EPHA5; GRIA1
oligodendroglioma,FKBP1A; TLR8; PPP2CB; VEGFA; PDGFRB; TOP2A; FLT1; PPP2CA; KDR; FNTB; TOP2B; FLT3; ANGPT1; KIT; RET; TLR7; PPP5C; FLT4; ANGPT2; CDK6; PDGFRA; CDK4; FNTA; CSF1R; PDCD1; TOP1
open-angle glaucoma,GRIN2D; GRIN3B; ADRA1A; PTGFR; ROCK2; CHRM1; ADRA2C; ADRB1; CA2; CHRM3; CA1; GRIN2C; ADORA1; TYMS; GRIN2A; ADRB3; ADRA2B; NR3C1; PTGER2; ADRA2A; CA4; CA7; ADRB2; GRIN1; GRIN2B; ROCK1; GRIN3A
opioid dependence,GABRA3; GABRA1; SLC6A2; PDE4C; ATP4A; SLC6A4; ALDH2; OPRM1; ALDH5A1; PDE10A; GABRG2; HRH2; CNR1; nan; SLC6A3; GABRA6; GABRB2; GLRA1; CACNA1B; ADRA2A; CACNA2D1; SV2A; GRIN2C; HTR4; SLC18A2; KCNK9; SCN9A; GRIN1; ADRA2C; GABRD; SCN4A; OPRK1; GABRP; PTGS1; GABRA4; NR3C1; OPRD1; PLG; PPARG; SCN2A; PDE5A; SCN1A; SIGMAR1; GABRB1; GABRG3; GRIN2A; GABRA5; SCN8A; GRIN3A; GABRQ; GRIN2B; ADRA2B; PDE4A; KCNK10; GABRE; GRIN2D; PDE4D; GRIN3B; SCN7A; GABRG1; GABRB3; HTR3A; SCN11A; SCN5A; PDE4B; SCN10A; KCNK18; GUCY1B1; PTGS2; KCNK2; FAAH; DRD2; GABRA2; SCN3A; KCNK3; PDE3A; TRPV1
opioid use disorder,OPRK1; OPRM1; DRD2; OPRD1; HCRTR2; HTR2C; ADRA2A; ADRA2B; HTR2A; NR3C1; CNR1; ADRA2C; DRD4; HCRTR1; DRD3
optic nerve glioblastoma,TUBB1; TUBB2B; TUBB3; TOP2B; TOP2A; TUBB8; TUBB4A; TUBB2A; TUBB6; TUBB4B; TUBB
optic neuritis,SCN3A; SCN11A; S1PR1; SCN10A; EPOR; S1PR3; NR3C1; SCN2A; SCN8A; SCN4A; TNFSF13B; SCNN1A; VDR; S1PR4; SCN7A; S1PR5; S1PR2; HMGCR; SCN1A; TNFSF13; SCN9A; LINGO1; SCN5A; HRH1
oral cavity cancer,RBX1; TUBB4A; TUBB6; TUBB4B; TUBB1; NR3C1; CRBN; CUL4A; RRM2; TUBB; TUBB2A; TUBB2B; TYMS; TUBB8; DDB1; PDCD1; TUBB3
oral lichen planus,NR3C1; FKBP1A; PDE4D; MMP7; PDE4B; MMP13; MMP1; PDE4A; PDE4C; MMP8
oral mucositis,PTGS2; SCN1A; ADRA2B; SCN4A; SCN11A; SCN10A; HRH1; PDE4A; PDE4C; CLCN2; IL6; SCN2A; SCN7A; ADRA2A; ADRA2C; PDE4B; FGFR2; PTGS1; SLC6A2; PDE4D; MTNR1B; SCN3A; MTNR1A; SCN9A; SCN5A; SCN8A
oral squamous cell carcinoma,PTGS2; PTGS1; NDUFB7; TUBB1; GPD2; NDUFAF4; NDUFA1; KDR; NDUFA10; TUBB2A; MMP13; NDUFS6; NDUFS2; NDUFV1; TIGIT; NDUFA6; NDUFA13; TUBB4B; TUBB3; TUBB4A; NDUFS8; NDUFA8; NDUFAF1; NDUFB10; NDUFB11; NDUFC2; NDUFB8; MTNR1A; NDUFA3; NDUFAF3; NDUFV2; NDUFB1; PDCD1; TUBB; MMP1; MT-ND6; MT-ND3; MT-ND1; MT-ND4L; NDUFS3; MAGEA3; TUBB8; NDUFB2; ATP4A; NDUFC1; NDUFS7; MMP8; CD274; NDUFA2; MTNR1B; TUBB2B; MMP7; NDUFA9; EGFR; NDUFB9; NDUFV3; NDUFS4; NDUFB6; TUBB6; NDUFA12; NDUFA4; MT-ND4; NDUFA7; NDUFAB1; NDUFS1; NDUFB4; NDUFB3; NDUFA5; IDO1; NDUFB5; NDUFAF2; NDUFS5; NDUFA11; TYMS; NDUFA4L2; CSF2RA; MT-ND2; MT-ND5
organophosphate poisoning,CHRM1; CHRNE; CHRM3; CHRNA1; CHRM2; CHRNG; ACHE; CHRND; ADRB2; CHRNB1
oropharyngeal carcinoma,TUBB1; FLT1; PDGFRB; KDR; TUBB2B; BRAF; RAF1; PDGFRA; KIT; RET; TUBB6; TYMS; TUBB3; TUBB4A; ERBB2; TUBB4B; PDCD1; TUBB; FLT4; FLT3; TUBB2A; EGFR; CSF1R; TUBB8
oropharynx cancer,TUBB2A; TUBB2B; CACNA2D1; TUBB6; TUBB4B; TUBB3; TUBB4A; CD47; TUBB8; CD274; PDCD1; TUBB; TUBB1; EGFR
oropharynx squamous cell carcinoma,TUBB1; WEE1; TUBB6; TUBB4B; TUBB; FGFR2; FGFR4; CTLA4; PDCD1; CD274; TUBB2A; TUBB2B; EGFR; TYMS; TUBB8; FGFR3; FGFR1; TUBB4A; PIK3CA; TUBB3
orthostatic hypotension,ADRB1; ACHE; ADRB2; ADRA1B; SLC6A2; ADRA1A; ADRA2A; ADRA1D; ADRA2C; ADRB3; ADRA2B; HCN4; NR3C2
orthostatic intolerance,HCN4; OPRK1; ESR1; ADRB1; PGR; ACHE; FCGRT; GNRHR; OPRM1; OPRD1; ADRB2
osteoarthritis,CALCR; SCN4A; PTGER3; PTGS2; OPRK1; PTGS1; KCNK10; CA2; OPRM1; MAPK14; GABRG2; NR3C1; OPRD1; FAAH; PLG; IL1B; NGF; SCN2A; SCN7A; MMP7; MMP13; CHRNA1; GLRA1; SCN3A; ADAMTS5; CSF2; GABRB3; ADRA1B; SCN10A; TUBB; TLR7; TRPV1; NTRK1; DHFR; TNF; TLR9; TUBB8; ADRA2B; ADRB1; P2RX7; SLC6A2; PLAT; TUBB4A; ATP4A; GABRA4; IL17A; PLA2G4A; EREG; SNAP25; CHRND; SLC6A3; SCN1A; TRPM8; CACNA2D1; FDPS; SCN11A; ADRB2; KCNK9; FGG; FGB; GABRG3; EPOR; CNR2; CHRNG; SCN8A; GABRQ; GABRA3; ALOX5; GABRA1; GABRP; GABRE; TRPA1; CHRNE; SERPINC1; ADRA1A; CA1; CTSK; GABRB2; ADRA2A; GABRA2; TGFA; GABRB1; SCN9A; CHRNB1; TUBB6; SCN5A; ADRA2C; GABRA5; GABRD; TUBB4B; MMP1; PNP; TUBB3; KCNK2; BDKRB1; TUBB1; SLC6A4; HRH2; IL1R1; MMP8; TUBB2A; TUBB2B; GABRA6; GABRG1; KCNK3; FGA; ADRA1D; KCNK18; ADRB3
"osteoarthritis, hand",PDE4A; TNFSF11; IL1B; SCN9A; SCN5A; PDE4B; SCN8A; DHFR; PDE4D; SCN1A; CACNA2D1; IL6R; TNF; SCN4A; SLC6A4; IL1A; SCN7A; SCN3A; SCN11A; SLC6A2; PDE4C; CNR1; SCN2A; SCN10A
"osteoarthritis, hip",SCN4A; PTGS2; KCNN4; OPRM1; NR3C1; FAAH; CA1; NGF; SCN7A; SCN3A; SCN11A; SCN9A; ADRA1B; SCN5A; SCN10A; TRPV1; SCN8A; PTGS1; CA2; ADRA2A; FDPS; ADRB3; ADRA2B; SLC6A2; ADRA1A; SCN2A; SCN1A; ADRB2; ADRA1D; ADRA2C; ADRB1; TNFSF11
"osteoarthritis, knee",SCN4A; NDUFS1; PTGS1; NDUFB7; SLC6A2; IKBKB; SLC6A4; VDR; OPRM1; MAPK14; ADRA1A; CCR2; PLG; F10; SNAP25; CA1; NGF; SCN2A; SCN7A; TUBB2B; CTSK; SCN1A; ADRA2A; SCN3A; NDUFV3; SCN11A; SCN9A; ADRA1B; NDUFA3; ADRA1D; TUBB6; NDUFB1; SCN5A; ADRA2C; SCN10A; HTR3E; CNR2; TRPV1; MT-ND5; NDUFS3; TNF; ADRA2B; NDUFAB1; ALOX5; ADRB1; PTGS2; NDUFB2; TUBB1; CA2; TUBB4A; CALCA; NDUFS8; NR3C1; GPD2; NDUFS7; OPRD1; FAAH; CNR1; NDUFB3; TNFSF11; IL1B; NDUFA5; NDUFA10; NDUFB9; NDUFC2; NDUFAF2; NDUFS4; NDUFV1; BDKRB2; NDUFS5; ADRB2; CALCB; NDUFA4L2; ADRB3; NDUFA4; TUBB; MT-ND1; MT-ND4L; TLR9; TUBB3; TUBB8; NDUFA7; NDUFB4; OPRK1; KCNN4; P2RX3; HMGCR; SERPINC1; TUBB2A; NDUFA9; NDUFB11; NR3C2; CACNA2D1; NDUFS2; PTH1R; NDUFB6; HTR3A; NDUFA11; NDUFV2; NDUFA6; HTR3D; SCN8A; MT-ND6; MT-ND2; MT-ND3; MT-ND4; ADORA3; NDUFC1; GLP1R; IL1A; NDUFA8; NDUFAF4; NDUFA1; OPRL1; NDUFA2; NDUFB5; NDUFAF1; NDUFB10; NDUFS6; HTR3B; FDPS; NDUFB8; NDUFAF3; HTR3C; OXTR; NDUFA12; NDUFA13; TUBB4B; HRH1; TLR7
osteonecrosis,PDE4A; PDE4C; PDE10A; PDE4D; ADORA2A; PDE5A; PDE9A; PDE6G; PDE8A; PDE8B; PDE3B; PDE1C; ADORA2B; PTGS1; PDE6C; PDE1B; PDE6B; PDE6H; PDE6D; FDPS; PDE7B; PDE3A; PDE2A; PTGS2; PDE1A; PDE6A; PDE4B; PDE7A
osteopetrosis,IFNGR1; POLE2; POLA1; CD52; POLE; POLA2; POLD1; POLD2; PRIM2; POLE3; IFNGR2; RRM1; PRIM1; POLD3; POLD4; DHFR; VDR
osteoporosis,CASR; GUCY1B1; ESR1; POLE2; ATP4A; VDR; NR3C1; ESR2; PRIM2; FDPS; PTH1R; SOST; POLE; CALCR; PGR; PTGS1; HMGCR; FAAH; TNFSF11; CTSK; POLA2; POLD1; PTGS2; POLD3; POLD2; CYP19A1; TRPV1; POLA1; GNRHR; nan; POLE3; POLD4; PRIM1
osteoradionecrosis,PDE8A; PDE3B; PDE7B; PDE4A; PDE4C; PDE4D; PDE1B; ADORA2A; PDE6H; PDE9A; ADORA2B; PDE2A; PDE10A; PDE6A; PDE5A; PDE7A; PDE6C; PDE8B; PDE1A; PDE6B; PDE1C; PDE6D; PDE3A; PDE4B; PDE6G
osteosarcoma,FLT4; FGFR3; FGFR1; POLE2; TUBB1; POLA1; MET; FRK; ITK; PDGFRB; CD274; TOP2A; TUBB2B; ERBB2; BRAF; GART; RRM1; POLE; MAPK11; TUBB4B; PDCD1; TUBB; SRC; PRIM1; MTOR; POLD1; TOP2B; POLD3; FKBP1A; ABL1; FLT1; TUBB4A; TEK; FLT3; IGF1R; IFNAR1; DDR2; RET; ATR; TYMS; TOP1; DHFR; TUBB8; POLA2; PARP3; GSK3A; POLD2; CSF3R; RAF1; IMPA1; PDGFRA; CDK4; TUBB2A; PRIM2; POLE3; IFNAR2; LCK; CSF2RA; NTRK1; FGFR2; GSK3B; CDK6; TNFSF11; KDR; PARP2; GPNMB; EPHA2; PARP1; KIT; FDPS; NOD2; POLD4; TUBB6; CSF1R; TUBB3
ovarian cancer,SCN4A; GABRA3; PRKCH; FLT4; PARP3; POLD1; SLC9A3; PRKCZ; HDAC4; ABCC9; PTGS2; POLD3; FGFR1; PTGS1; IL2RB; KCNK10; TUBB1; POLA1; FLT1; TUBB4A; PDE4C; POLD2; FOLR1; BIRC2; OPRM1; VEGFA; ITK; PDGFRB; PRKD3; EPHA4; PIK3R3; F3; SERPINC1; CSF3R; CD274; PIK3CA; PLG; PDE1B; TUBA4A; SMO; PARP2; TOP2A; PDE6A; IL2RA; PDGFRA; EPHA7; TUBB2B; PDE5A; ESR2; PDPK1; PARP1; GLRA1; PRIM2; EGFR; CHEK1; GABRA2; TUBA3E; SCN3A; BRAF; SLC34A2; CD3G; FDPS; PRKCI; GABRB3; CD3D; RRM1; TUBA1A; SCN11A; MAP2K1; SCN9A; KCNK3; CYSLTR1; ATR; POLD4; TUBB6; POLE; ERBB4; MUC16; TIGIT; CHEK2; PRKD1; TOP1MT; PDE4B; MAPK11; GABRA5; BCR; EPOR; TUBB; PPIA; TUBA3C; CD3E; TOP1; TUBB3; TUBB8; POLA2; BIRC3; IFNGR1; HDAC9; ERBB3; PDE4A; FGFR2; FGFR3; EPHA8; PDE8A; TOP2B; ESR1; HDAC6; ABL1; HDAC10; POLE2; CD40; TLR8; EPHB6; TNKS2; NR3C1; AKT3; KDR; IDO1; RAF1; TUBB2A; KIF11; CUL4A; PIK3R5; TP53; ERBB2; EPHA2; PIK3R1; GABRB2; HDAC8; POLE3; ANGPT1; KIT; XDH; IFNAR2; GART; PDE9A; FGFR4; ITGA5; GABRB1; TUBA1C; FNTA; BCL2L1; HDAC3; PDE3A; AURKB; CSF1R; SCN5A; PDE6G; PDE2A; KCNK18; TUBB4B; TLR7; SCN8A; SRC; PDE7A; FNTB; BTK; GABRA1; EPHA3; PIK3CB; PRKCQ; EPHA6; PGR; AURKA; FKBP1A; ANGPT2; PDE6C; PSMB5; GABRE; PIK3R2; HDAC5; GABRA4; FRK; ALDH5A1; SLC29A1; HMGCR; PDE8B; GABRG2; PDE4D; CRBN; PDE1A; MPL; PGF; EPCAM; TNFRSF10B; CDK2; TUBA1B; PRKCG; BCL2L2; DNMT1; EPHB2; CDK4; SCN7A; IFNAR1; AKT1; SLC6A3; SCN1A; GABRA6; EPHA1; EDNRA; PDE1C; EPHB1; IFNGR2; GABRG1; CTLA4; CSF2; RET; WEE1; PRKCB; EEF2; AR; PDE7B; TNKS; TYMS; EPHB3; LCK; GAS6; EPHA10; ROR1; GABRD; PDCD1; CD47; PRIM1; DHFR; BCL2L2-PABPN1; GABRQ; HDAC7; KCNK2; GABRP; RBX1; PTK6; GSR; AKT2; CDK6; PIK3CG; GNRHR; VDR; PDE10A; TACR1; HDAC1; DNMT3A; TEK; FLT3; MAP2K2; PDE6B; SCN2A; CYP19A1; PDE6H; EPHA5; ITGB1; PDE3B; PRKCA; PDE6D; DDR2; HDAC11; PRKCD; DDB1; KCNK9; PRKCE; PIK3CD; BCL2; GABRG3; SCN10A; MUC1; EPHB4; HDAC2; CSF2RA; NTRK1; MTOR
ovarian carcinoma,NDUFAB1; POLA2; POLD1; NDUFB4; FGFR2; POLD3; NDUFB2; POLE2; POLA1; POLD2; AKT3; NDUFA8; NDUFAF4; KDR; PARP2; NDUFA10; NDUFA2; TOP2A; CDK4; NDUFAF1; CYP19A1; NDUFA9; EPHA2; PARP1; PSEN2; NDUFB9; POLE3; NDUFV3; DDR2; NCSTN; NDUFB8; RRM1; NDUFV1; MAP2K1; NDUFA3; NDUFA11; ATR; POLD4; POLE; NDUFV2; NDUFB1; MAPK11; NDUFA13; PRIM1; MT-ND5; MT-ND3; PSENEN; MT-ND4L; DHFR; TUBB8; FLT4; PTGS2; ESR1; ABL1; TUBB1; AKT2; CDK6; FRK; GPD2; NDUFB3; CD274; MAP2K2; NDUFA5; IDO1; RAF1; KRAS; NDUFB5; TUBB2A; APH1B; NDUFB10; AKT1; NDUFS6; BRAF; CTLA4; NDUFB6; RET; WEE1; NDUFS5; TYMS; CSF1; TUBB4B; NDUFA4; TUBB; MT-ND4; FGFR1; PSEN1; AURKA; FKBP1A; NDUFB7; FLT1; TUBB4A; APH1A; NDUFA1; TUBB2B; EGFR; NDUFB11; KIT; NDUFS2; NDUFS4; TUBB6; TOP1MT; NDUFA12; NDUFA4L2; PDCD1; NTRK1; MT-ND2; MT-ND1; NDUFS3; TUBB3; NDUFS1; PARP3; PGR; NDUFC1; NDUFS8; VEGFA; PDGFRB; NDUFS7; TEK; PDGFRA; ESR2; PRIM2; NDUFC2; NDUFAF2; NDUFAF3; NDUFA6; BCR; MT-ND6; NDUFA7
ovarian clear cell adenocarcinoma,FLT4; TUBA4A; TUBB2A; TUBA3E; TUBB6; TUBA3C; TUBB3; FLT1; TUBB4A; FLT3; PDGFRA; RET; TUBA1A; CSF1R; TUBB8; TUBB1; PDGFRB; KIT; TUBA1C; TUBB4B; TUBB; VEGFA; TUBA1B; KDR; TUBB2B
ovarian clear cell cystadenocarcinoma,NDUFS1; NDUFB4; HDAC6; NDUFB7; TUBB1; NDUFS7; NDUFB3; NDUFA8; NDUFA10; NDUFA9; NDUFB9; NDUFC2; NDUFV3; HDAC11; NDUFS4; NDUFS5; TUBB6; NDUFV2; NDUFA4L2; HDAC2; MT-ND6; MT-ND2; MT-ND3; NDUFS3; HDAC7; FKBP1A; HDAC5; HDAC1; NDUFA1; TUBB2A; TUBB2B; NDUFAF1; NDUFB10; NDUFS2; NDUFAF2; NDUFB8; NDUFA3; NDUFA11; NDUFB1; NDUFA6; TUBB; CSF2RA; MT-ND5; TUBB8; NDUFAB1; HDAC4; HDAC10; NDUFC1; NDUFS8; NDUFB5; NDUFS6; HDAC3; NDUFAF3; NDUFA13; TUBB4B; TUBB3; NDUFA7; HDAC9; NDUFB2; TUBB4A; GPD2; NDUFAF4; NDUFA5; NDUFA2; HDAC8; NDUFB11; NDUFB6; NDUFV1; NDUFA12; NDUFA4; MT-ND4; MT-ND1; MT-ND4L
ovarian hyperstimulation syndrome,PGR; ESR1; PTGS1; CYP19A1; DRD2; GNRHR; NR3C1; LHCGR; NR3C2; DRD4; PTGS2; DRD3; CYSLTR1
ovarian leiomyosarcoma,POLE2; POLA1; PRIM2; POLD4; PRIM1; POLD2; RRM1; POLD1; POLD3; POLE; POLA2; POLE3
ovarian mucinous adenocarcinoma,TUBB1; TUBB2A; TUBB; TUBB8; TUBB2B; TUBA1A; TUBB6; TUBB4B; TUBA3C; VEGFA; TUBA4A; TUBB3; TUBB4A; TUBA1B; TUBA3E; TUBA1C
ovarian mucinous cystadenocarcinoma,HDAC9; POLD1; POLE2; TUBB2A; TUBB2B; HDAC3; POLE; HDAC2; PRIM1; CSF2RA; TUBB3; TUBB8; HDAC7; HDAC4; POLD3; HDAC10; HDAC5; PRIM2; HDAC8; WEE1; POLD4; TUBB6; HDAC6; POLA1; TUBB4A; TUBB; POLA2; TUBB1; POLD2; HDAC1; POLE3; HDAC11; RRM1; TUBB4B
ovarian neoplasm,POLA2; FLT4; POLD3; FGFR1; ABL1; IL2RB; TUBB1; FLT1; NR3C1; TOP2A; PDGFRA; IGF1R; PARP1; POLE3; BRAF; TUBA1A; POLD4; POLE; TOP1MT; TUBB4B; TUBB; TUBA3C; NTRK1; TOP1; TUBB3; TUBB8; PARP3; POLD1; AKT2; POLD2; FRK; ITK; TUBA4A; RAF1; IL2RA; TUBB2A; TUBB2B; PRIM2; TUBA3E; FGFR4; RRM1; TUBA1C; TUBB6; CSF1R; LCK; MAPK11; PDCD1; PRIM1; FGFR3; PTGS2; PGR; PTGS1; TEK; CD274; FLT3; PARP2; EPHA2; EML4; KIT; RET; PLK1; FGFR2; POLE2; POLA1; TUBB4A; VEGFA; PDGFRB; AKT3; CSF3R; PGF; TUBA1B; KDR; AKT1; EGFR; DDR2; ALK; MUC16; CSF2RA
ovarian serous adenocarcinoma,TUBB1; TUBB4A; CYP19A1; TUBA3E; TUBA1C; TUBB6; TUBB4B; TUBA3C; TUBB3; FKBP1A; VEGFA; MAP2K2; TUBA4A; TUBB2A; TUBB2B; TUBB; TUBB8; PTK2B; TUBA1B; MAP2K1; PTK2; TUBA1A
ovarian serous cystadenocarcinoma,POLA2; POLD1; TUBB4A; POLD2; HDAC5; NDUFC1; NDUFA8; NDUFAF4; NDUFA2; TUBB2A; TUBB2B; NDUFAF2; WEE1; NDUFV1; NDUFAF3; NDUFA4; MT-ND3; HDAC4; POLD3; NDUFB2; GPD2; NDUFS7; HDAC1; NDUFS6; NDUFB11; NDUFS2; HDAC11; NDUFS4; POLD4; TUBB6; NDUFA4L2; NDUFA13; HDAC2; PRIM1; MT-ND6; TUBB8; NDUFAB1; NDUFS1; NDUFB7; POLE2; POLA1; NDUFS8; NDUFB3; NDUFA1; NDUFB5; NDUFAF1; NDUFA9; PRIM2; POLE3; NDUFB8; RRM1; NDUFA3; HDAC3; NDUFA11; POLE; NDUFB1; NDUFA12; NDUFA6; TUBB; NDUFS3; HDAC9; HDAC7; NDUFB4; HDAC6; HDAC10; TUBB1; NDUFA5; NDUFA10; NDUFB10; HDAC8; NDUFB9; NDUFC2; NDUFV3; NDUFB6; NDUFS5; NDUFV2; TUBB4B; CSF2RA; MT-ND2; MT-ND5; MT-ND4; MT-ND1; MT-ND4L; TUBB3; NDUFA7
ovarian sex cord-stromal tumor,TUBB2B; TUBB4B; TUBB; TUBB4A; TOP2A; TUBB2A; TUBB3; TOP2B; TUBB1; TUBB6; TUBB8
overactive bladder,POLA2; ESR1; POLE2; CHRNA4; ADRA1A; CHRM3; MMP13; PRIM2; POLE3; PTGER1; CHRM1; ADRA1B; CHRM2; SCN8A; SCN4A; SNAP25; SCN7A; PDE5A; ESR2; CHRNB2; AVPR1A; SCN11A; POLE; CHRM4; SCN5A; CHRM5; SCN10A; AVPR1B; PRIM1; POLD3; POLA1; POLD2; TACR1; SCN2A; MMP7; CACNA2D1; SCN9A; ADRA1D; POLD4; ADRB3; POLD1; SLC6A4; MMP8; AVPR2; SCN1A; SCN3A; MMP1
oxidative stress,GABRE; GLRA1; ADRA2A; GABRA2; ACE; MTNR1A; GABRA5; KCNK18; GABRQ; GABRA1; KCNK2; GABRP; GABRA6; GABRB3; KCNK9; KCNK3; GABRG3; ADRA2C; GABRD; KCNK10; CHRNE; GABRA4; GABRG2; MTNR1B; CHRNA1; GABRB2; GABRB1; CHRNG; ADRA2B; GABRA3; OPRM1; CHRND; GABRG1; CHRNB1
pain,SCN4A; CACNA2D2; ADRB1; PTGER3; GUCY1B1; CALCRL; MAOB; PTGS2; PGR; OPRK1; ACHE; GABRP; PTGS1; CHRNA4; CACNA1F; PLAT; GRIN2D; CHRNE; SLC6A4; GABRA4; CALCA; OPRM1; GABRG2; PDE4D; GRIN3B; OPRD1; FAAH; CNR1; GRIA2; CCR2; PLG; PTGER2; OPRL1; ADORA2A; SNAP25; CHRM3; NGF; CHRND; SCN2A; SCN7A; CHRNA1; SCN1A; TRPM8; AGTR1; GABRB2; GLRA1; GABRA2; CACNA2D1; CACNA1D; SV2A; CHRNB2; FDPS; PTGER1; GRIN2C; GABRB1; ADORA1; GRIK3; GRIK2; SLC18A2; AVPR1A; GABRB3; HTR3A; CA4; MTNR1A; CHRM1; ADRB2; KCNK9; SCN9A; ADRA1B; ADORA2B; GRIK1; KCNK3; PDE7B; HTR1A; OXTR; GABRG3; GRIN2A; ADRA2C; PDE4B; HTR3E; HTR3D; GABRA5; KCNK18; GABRD; ADRB3; CNR2; MAOA; TUBB; HRH1; TRPV1; SCN8A; GABBR1; DHFR; GABRQ; ADORA3; GABRA3; GABRA1; DRD4; KCNK2; KCNK10; BDKRB1; TUBB1; GABRE; SLC6A2; TRPA1; KCNN4; PDE4C; ATP4A; GNRHR; MMP8; ADRA1A; nan; GRIA3; AVPR2; DDC; GABBR2; TUBB2B; MMP7; SSTR1; SLC6A3; GABRA6; SIGMAR1; CACNA1B; DRD2; HTR3B; GRIK4; ADRA2A; NR3C2; GRIA4; SCN3A; DDB1; SCN11A; PRKCE; ADRA1D; CYSLTR1; GRIN1; SCN10A; GRIN3A; GRIN2B; PDE4A; PDE8A; CACNA1S; ESR1; RBX1; HTR2A; CA2; GRIK5; VDR; PDE8B; NR3C1; TACR1; EGR1; MTNR1B; HTR1B; TUBB2A; MMP13; HTR2C; DRD3; GRIA1; SSTR5; GABRG1; HTR4; GRM5; PTGER4; CALCB; TUBB6; HTR1D; SSTR2; CHRM2; SCN5A; MMP1; AVPR1B; PDE7A; TUBB8; ADRA2B; SSTR3; CALCR; TUBB4A; CRBN; TOP2A; CA1; CUL4A; ESR2; CACNA1C; GUCY1A2; PTGIR; GUCY1A1; CHRNB1; INSR; HTR3C; HTR1F; TUBB4B; CHRNG; TUBB3
